name,region,id,rating,massey,colley,elo,wins,losses,games_played
Southern,6,229,56.41,67.04,52.38,49.81,15,12,23
Greenup County,16,100,56.05,61.22,49.36,57.58,19,10,28
Trigg County,2,241,56.01,57.38,52,58.65,21,8,28
North Oldham,8,179,55.95,67.32,49.06,51.48,14,16,30
Carlisle County,1,45,55.45,60.18,50.5,55.67,22,9,27
Bracken County,10,29,55.14,65.99,50.01,49.44,15,12,27
Somerset,12,224,55.03,66.08,50.28,48.75,13,15,27
Beechwood,9,15,54.66,65.9,49.28,48.79,15,14,29
Moore,6,168,54.44,67.92,48.02,47.38,10,18,26
Western,6,258,54.44,63.07,47.78,52.46,12,11,23
Pendleton County,10,191,54.41,64.54,45.45,53.23,16,17,31
Walton-Verona,8,250,54.41,64.53,49.04,49.65,18,11,29
Simon Kenton,8,223,54.17,69.64,47.34,45.55,12,17,29
Hancock County,3,102,53.8,59.79,49.84,51.78,16,12,22
Woodford County,11,265,53.66,66.56,47.83,46.59,14,17,27
Apollo,3,5,53.49,65.51,45.15,49.8,9,18,24
Warren East,4,252,52.82,62.73,48.37,47.35,14,15,29
Ashland Blazer,16,6,52.67,62.61,49.29,46.12,16,10,23
Barbourville,13,11,52.62,64.59,46.5,46.77,14,16,29
Marshall County,1,154,52.56,63.52,45.96,48.2,16,16,25
Knott County Central,14,129,52.43,59.6,44.29,53.39,11,14,24
Frankfort,11,87,52.14,62.71,44.99,48.7,15,16,30
Fairdale,6,81,52.09,67.13,44.17,44.96,11,17,25
Nelson County,5,172,51.9,58.8,47.47,49.43,15,13,28
Edmonson County,3,75,51.8,58.78,48.53,48.1,17,10,27
Bell County,13,17,51.7,64.49,44.2,46.4,12,17,23
University Heights,2,246,51.29,64.98,43.29,45.61,12,17,26
Garrard County,12,93,51,59.6,45.72,47.67,15,15,30
Lloyd Memorial,9,142,50.59,64.86,42.63,44.28,12,17,29
Lewis County,16,137,50.57,59.45,41.85,50.41,18,13,30
Mayfield,1,156,50.51,57.78,41.42,52.34,13,16,29
Ryle,9,213,50.4,66.29,43.02,41.89,10,17,26
Ohio County,3,180,49.45,62.4,42.35,43.61,12,17,28
East Ridge,15,73,49.29,50.56,42.16,55.14,22,12,31
DeSales,6,67,49.17,57.44,41.33,48.73,10,21,30
Breathitt County,14,30,49.13,59.44,41.66,46.31,20,14,34
Bourbon County,10,25,48.69,64.25,36.01,45.8,8,21,29
Harrison County,10,105,48.27,61.87,40.62,42.31,12,18,30
LaRue County,5,131,47.77,57.23,40.66,45.43,13,12,24
Jeffersontown,6,122,47.58,57.02,38.67,47.05,11,18,29
Pineville,13,197,47.5,50.35,44.72,47.42,21,9,25
Clinton County,4,54,47.46,59.36,40.23,42.79,15,14,28
Pikeville,15,196,47.14,51.75,37.83,51.86,17,16,29
Greenwood,4,101,46.83,56.28,41.27,42.93,12,18,30
South Floyd,15,225,46.81,54.76,38.85,46.83,17,13,28
Wolfe County,14,264,46.71,48.54,43.06,48.52,21,9,30
Henry County,8,110,46.48,56.56,38.54,44.33,15,16,30
Tates Creek,11,237,46.45,59.37,37.55,42.43,6,22,28
Pike County Central,15,195,46.28,59.74,38.78,40.32,12,19,30
Spencer County,8,231,45.4,58.02,36.84,41.35,11,18,27
McLean County,3,159,45.28,55.7,38.33,41.8,8,17,22
Jackson City,14,120,45.06,47.08,37.62,50.49,14,16,28
East Jessamine,12,72,45.01,55.08,37.44,42.52,12,19,29
Elizabethtown,5,76,44.77,55.49,36.17,42.65,6,20,26
Carroll County,8,46,44.72,52.63,39.31,42.21,14,14,26
Highlands,9,113,44.57,58,35.93,39.78,7,17,22
Ludlow,9,145,44.57,54.99,35.84,42.88,13,17,29
Model,11,165,43.91,55.8,35.37,40.57,14,16,30
Shelby Valley,15,220,43.8,53.01,38.62,39.78,17,12,28
Powell County,14,200,43.11,51.31,35.81,42.21,14,16,30
Campbellsville,5,44,43.1,54.6,35.88,38.81,11,18,29
Grant County,8,96,43.09,58.48,32.29,38.49,8,22,26
Marion County,5,153,42.86,54.63,34.21,39.76,9,23,32
Leslie County,14,135,42.75,52.69,33.26,42.3,12,13,25
Belfry,15,16,42.62,52.74,33.65,41.47,12,18,27
Grayson County,3,98,42.61,56.22,33.91,37.71,11,17,26
Hart County,5,106,42.34,51.36,34.85,40.82,11,15,26
Calloway County,1,41,42.04,51.41,32.96,41.76,8,20,24
Seneca,7,217,41.96,56.48,31.94,37.46,7,21,27
Gallatin County,8,92,41.81,53.98,29.35,42.11,11,19,29
Lynn Camp,13,146,41.7,51.32,34.75,39.04,17,10,25
Ballard Memorial,1,10,41.53,51.95,35.22,37.43,10,18,28
Beth Haven,6,20,41.46,48.5,34.38,41.49,18,10,28
Monroe County,4,166,41.37,58.37,30.19,35.56,8,18,26
Logan County,4,143,41.25,52.6,32.13,39.02,10,14,18
Boone County,9,24,40.69,55.6,30.78,35.69,5,24,26
East Carter,16,71,40.51,49.95,32.4,39.17,9,17,26
Bullitt Central,6,35,40.5,53.68,28.7,39.12,9,18,27
Bellevue,9,18,40.49,47.38,33.94,40.16,16,15,30
Williamstown,8,263,40.29,56.21,30.7,33.98,13,17,26
Sayre,11,214,40.24,53.26,32.86,34.6,9,19,27
Holy Cross (Louisville),6,116,39.66,52.62,28.85,37.51,12,20,32
McCreary Central,12,158,39.12,49.8,30.65,36.91,8,16,24
Glasgow,4,95,39.07,45.83,32.63,38.74,11,19,30
Union County,2,245,38.68,45.68,30.61,39.74,13,16,23
Paintsville,15,188,38.66,45.17,30.2,40.6,8,17,25
Atherton,7,7,38.6,51.37,29.72,34.7,7,23,30
Trinity (Whitesville),3,244,38.46,49.2,32.79,33.38,14,16,29
Caldwell County,2,40,38.2,45.97,31,37.63,11,17,27
St. Mary,1,234,38.06,48.25,29.51,36.43,12,19,29
Butler County,3,39,37.7,48.53,30.41,34.17,12,15,27
Allen Central,15,2,37.37,44.93,28.11,39.07,17,16,33
Bethlehem,5,21,37.29,48.74,27.89,35.24,9,14,23
Raceland,16,203,36.51,47.64,24.66,37.24,14,17,26
Sheldon Clark,15,221,36.42,47.83,26.43,34.99,9,22,29
Harlan,13,103,35.82,46.71,26.4,34.37,15,14,23
St. Patrick,10,235,35.77,47.2,23.9,36.2,14,15,28
Oneida Baptist Institute,13,182,35.76,44.5,28.31,34.45,14,17,31
Jackson County,13,121,35.63,47.58,27.25,32.05,10,18,26
Hickman County,1,112,35.62,46.33,24.67,35.85,12,17,27
Todd County Central,4,240,35.4,46.09,24.54,35.58,9,20,25
Fleming County,16,84,34.28,49.91,20.66,32.27,6,24,27
Estill County,14,79,34.08,44.65,22.48,35.12,11,20,31
Western Hills,11,259,34.06,52.41,24.18,25.6,7,22,28
Eminence,8,78,33.74,48.3,22.07,30.85,11,20,30
Iroquois,6,119,33.71,50.62,25.17,25.32,7,22,25
Allen County-Scottsville,4,3,33.52,50.79,23.37,26.39,6,23,29
Fort Knox,5,86,33.35,41.77,26.66,31.63,10,19,29
Shawnee,7,218,33.19,47.96,24.39,27.22,5,24,28
Lyon County,2,147,32.73,41.69,23.78,32.71,13,17,30
Washington County,5,253,32.64,46.93,23.05,27.94,12,20,32
Fairview,16,82,32.42,48.44,21.03,27.79,10,20,26
Betsy Layne,15,22,32.19,42.03,22.43,32.11,12,19,30
Williamsburg,13,262,31.37,36.82,19.6,37.68,3,17,18
Dayton,9,66,31.08,43.46,23.74,26.05,13,15,28
Nicholas County,10,175,30.56,41.67,21.26,28.74,8,20,28
Fulton County,1,91,30.13,37.85,20.55,32,8,17,21
Hopkins County Central,2,117,29.56,38.51,21.67,28.51,8,17,25
Burgin,12,37,28.09,38.59,18.34,27.35,15,14,28
Calvary Christian,10,42,27.61,33.36,21.08,28.4,16,15,30
Villa Madonna,9,248,27.61,37.33,19.13,26.37,12,17,29
Louisville Collegiate,7,144,27.41,36.67,19.11,26.44,8,16,24
Evangel Christian,6,80,26.89,36.88,17.91,25.89,13,13,26
Russell,16,210,26.85,46.29,13.8,20.47,5,25,28
Bath County,16,14,26.34,38.78,16.59,23.65,8,23,29
Berea,11,19,26.34,37.62,17.11,24.3,8,20,28
Prestonsburg,15,201,26.11,39.98,12.35,26.01,7,22,28
Fulton City,1,90,24.1,28.46,17.67,26.16,13,18,23
Lee County,14,134,23.54,31.06,15.63,23.94,9,19,28
Metcalfe County,4,163,23.3,42.74,10.87,16.29,3,23,26
Cloverport,NaN,266,23.07,33.63,12.48,23.11,7,21,26
Phelps,15,193,20.42,34.51,9.84,16.93,6,24,28
Portland Christian,7,199,20.3,24.26,14.39,22.25,11,17,28
Crittenden County,2,61,20.22,31.2,7.15,22.32,5,24,27
Dawson Springs,2,65,19.74,28.95,10.7,19.56,8,21,29
Owsley County,14,186,19.22,27.02,10.21,20.44,7,20,27
Robertson County,10,206,18.92,24.63,10.47,21.66,8,19,26
Livingston Central,2,141,18.76,31.9,9.06,15.32,7,21,27
Cumberland County,4,62,17.64,39.57,3.73,9.62,1,25,24
Fort Campbell,2,85,15.91,27.66,6.92,13.16,1,22,20
Trimble County,8,242,15.76,27.77,6.36,13.15,2,26,28
Thomas Nelson,5,239,15.24,31.91,4.01,9.79,1,30,31
Whitefield Academy,6,260,12.9,25.43,4.14,9.15,2,28,30
Middlesboro,13,164,12.17,22.46,4.15,9.91,1,29,30
Silver Grove,10,222,12.1,16.65,2.5,17.15,7,21,23
Brown,7,32,11.57,20.51,2.74,11.45,7,19,25
Rose Hill Christian,16,208,10.66,17.57,1.51,12.89,9,20,25
Red Bird,13,204,8.72,16.97,0.5,8.68,4,24,28
St. Francis,7,232,7.4,13.75,-4.08,12.52,9,20,29
Jenkins,14,123,6.8,13.57,-2.09,8.92,1,29,25
Menifee County,16,161,6.63,17.87,-5.05,7.06,1,26,27
Walden,NaN,270,2.81,6.87,-10.42,11.98,6,16,22
Covington Latin,NaN,268,1.07,9.11,-10.47,4.58,4,18,22
Community Christian (Paducah),1,56,-0.02,6.24,-6.83,0.52,1,25,24
Riverside Christian,14,205,-0.14,8.83,-10.18,0.92,2,26,28
Christian Fellowship,NaN,267,-0.87,6.55,-13.61,4.46,6,22,25
Heritage Academy,9,111,-5.36,7.24,-17.2,-6.12,0,25,25
Piarist School,15,194,-6.9,-0.04,-17.27,-3.4,0,25,25
Kentucky School f/t Deaf,12,128,-7.31,-1.27,-22.04,1.39,11,18,11
