name,region,id,rating,massey,colley,elo,wins,losses,games_played
Conner,9,57,64.52,74.24,59.72,59.61,15,12,26
Union County,2,251,64.22,74.42,58.32,59.92,18,11,27
Marshall County,1,160,64.21,71.38,59.28,61.97,19,9,25
Harrodsburg,12,111,64.16,64.26,64,64.22,23,8,31
Greenup County,16,106,64.06,68.34,63.27,60.56,17,7,23
St. Patrick,10,242,64.05,72.12,60.47,59.57,20,9,28
Shelby Valley,15,229,63.81,67.36,60.38,63.68,24,6,27
Scott,9,224,63.69,70.64,63.54,56.9,17,12,28
Frankfort,11,93,63.6,67.83,61.75,61.21,22,8,29
Moore,7,176,63.51,76.13,59.41,54.99,16,12,24
Bell County,13,18,63.38,67.2,58.37,64.56,19,12,27
Wayne County,12,261,62.68,69.73,59.81,58.5,22,9,28
Tates Creek,11,244,62.64,68.22,63.87,55.82,16,12,27
Knott County Central,14,134,62.3,63.77,57.94,65.19,18,12,30
Trinity (Louisville),7,249,62.21,72.59,58.06,55.99,16,13,28
Owensboro,3,192,61.73,69.86,61.05,54.29,16,13,27
Mason County,10,161,61.58,71.48,55.49,57.76,16,14,29
Pulaski County,12,211,61.35,72.01,59.61,52.45,18,9,26
Lloyd Memorial,9,147,61.31,68.89,58.16,56.89,15,11,25
Jeffersontown,7,129,61.1,72.63,57.15,53.51,16,13,29
Montgomery County,10,174,60.46,68.56,56.51,56.32,18,9,27
Campbellsville,5,44,60.35,68.47,57.63,54.94,18,9,26
Barren County,4,14,60.1,66.34,55.61,58.36,16,9,25
Nicholas County,10,184,60.07,65.64,57.04,57.52,22,8,30
Hazard,14,113,59.59,61.18,56.93,60.66,18,9,27
East Carter,16,74,59.58,64.12,57.62,57.01,22,10,31
Garrard County,12,99,59.58,66.44,61.29,51.02,19,8,27
Harrison County,10,110,59.26,68.49,57.4,51.87,15,12,27
Ballard Memorial,1,11,58.54,65.78,56.17,53.68,17,11,26
Henderson County,2,115,58.4,67.56,52.95,54.69,12,15,20
Fulton City,1,96,58.37,64.26,56.04,54.79,19,9,26
West Jessamine,11,264,57.91,65.5,53.71,54.53,15,16,31
Hart County,5,112,57.87,65.46,51.51,56.62,19,11,28
Carlisle County,1,45,57.53,64.08,55.97,52.54,19,11,26
East Jessamine,11,75,57.42,65.4,57.57,49.3,16,11,22
Bethlehem,5,22,57.36,60.87,56.87,54.34,17,8,25
Whitefield Academy,7,267,57.36,64.27,56.25,51.55,24,7,26
Waggener,7,255,57.19,73.11,52.14,46.34,12,13,22
Holy Cross (Louisville),6,123,56.85,64.57,49.69,56.31,13,12,25
Powell County,14,208,56.57,64.3,54.74,50.66,17,10,27
Magoffin County,15,157,56.36,64.39,52.13,52.55,16,13,28
North Hardin,5,186,56.29,67.45,49.73,51.7,12,14,25
Central,6,50,56.28,69.44,48.11,51.29,11,12,19
Butler,6,39,56.12,68.9,53.34,46.12,13,11,22
Mercer County,12,167,55.93,60.61,49.07,58.11,15,17,32
Mayfield,1,162,55.63,63.93,52.04,50.92,12,12,23
Washington County,5,260,55.43,62.32,52.77,51.18,15,12,27
West Carter,16,263,54.78,64.58,49.73,50.04,13,14,27
Bullitt East,8,37,54.54,64.98,47.73,50.91,14,14,28
Fleming County,10,89,54.37,64.62,47.78,50.7,12,14,23
Pike County Central,15,203,54.37,61.17,48.97,52.96,15,11,26
Carroll County,8,46,54.36,53.76,50.45,58.87,20,11,29
Atherton,7,8,54.26,68.79,49.3,44.68,11,14,25
Central Hardin,5,51,54.26,68.02,51.07,43.69,11,14,25
Ryle,9,222,54.15,62.66,51.42,48.38,10,15,25
Eastern,7,76,53.84,67.84,49.96,43.71,10,16,24
Grant County,8,102,53.77,67.02,50.72,43.57,14,13,25
Wolfe County,14,272,53.61,60.82,45.84,54.16,15,14,29
South Oldham,8,236,52.97,65.24,49.51,44.16,11,11,21
Bourbon County,10,26,52.71,63.54,47.25,47.34,10,13,23
Oneida Baptist Institute,13,190,52.66,61.06,45.13,51.79,19,9,26
St. Henry,9,240,52.65,66.09,47.35,44.51,9,13,20
Southwestern,12,238,52.61,59.12,46.33,52.39,12,13,25
Holy Cross (Covington),9,122,52.54,61.58,46.99,49.06,10,17,26
Lincoln County,12,145,52.41,65.54,47.27,44.42,11,14,25
University Heights,2,252,52.02,67.15,42.69,46.22,8,17,18
Western Hills,11,266,51.48,61.4,45.35,47.69,13,14,24
Betsy Layne,15,23,51.43,61.52,45.38,47.38,13,12,25
Shawnee,6,227,51.27,68.72,42.11,42.99,10,17,25
Madison Southern,11,155,51.25,63.83,44.62,45.3,12,13,24
Cawood,13,49,51.2,60.03,45.74,47.84,16,13,28
Lawrence County,16,138,51.12,61.17,43.54,48.64,11,13,24
Lewis County,16,142,50.99,60.02,42.35,50.59,11,15,26
Casey County,12,47,50.91,61.36,46.45,44.93,12,12,24
Todd County Central,4,246,50.66,58.28,46.13,47.56,13,13,26
Clinton County,4,56,50.6,57.33,46.72,47.76,19,11,25
Knox Central,13,135,50.27,60.16,43.8,46.83,12,16,24
Valley,6,253,50.1,63.41,46.3,40.59,10,14,24
Allen Central,15,3,50.04,59.02,42.99,48.11,14,11,25
Silver Grove,10,231,50,56.91,42.47,50.61,18,7,24
Franklin-Simpson,4,95,49.84,61.04,45.03,43.44,9,15,23
Gallatin County,8,98,49.12,55.32,45.88,46.16,14,12,26
Somerset,12,233,49.02,58.02,42.02,47,14,17,31
Adair County,5,1,48.98,63.03,43.1,40.81,12,14,26
Crittenden County,2,62,48.89,57.11,44.63,44.93,20,10,26
Edmonson County,4,77,48.84,57.47,45.73,43.33,12,11,23
Southern,6,237,48.73,61.4,44.72,40.08,8,20,24
Barbourville,13,12,48.71,50.03,42.13,53.97,16,11,23
Danville,12,65,48.7,59.65,42.39,44.06,12,13,24
Elliott County,16,80,48.64,58.14,39.78,47.99,16,10,26
North Laurel,12,187,48.52,58.77,46.07,40.71,12,15,24
June Buchanan,14,132,48.48,50.78,45.19,49.48,21,9,27
Bullitt Central,8,36,48.38,58.46,42.95,43.75,11,13,24
McLean County,3,164,48.25,58.97,43.35,42.43,14,14,28
Beth Haven,6,21,47.83,51.98,43.69,47.82,16,10,26
Christian Academy-Louisville,7,52,47.66,55.71,40.89,46.4,16,11,26
Grayson County,3,104,47.51,61.14,42.69,38.71,9,14,23
Bardstown,5,13,47.24,59.63,41.03,41.07,10,13,22
Rockcastle County,13,216,47.19,60.78,37.08,43.7,10,17,26
DeSales,6,69,47.17,65.01,41.3,35.19,8,14,21
Heath,1,114,47.02,58.52,38.88,43.66,13,16,26
Hancock County,3,108,47.01,56.15,40.72,44.16,13,16,24
Doss,6,72,46.77,66.11,39.74,34.47,7,19,25
Lone Oak,1,149,46.72,63.4,42.5,34.28,11,16,26
Burgin,12,38,46.61,54.07,41.67,44.08,11,10,21
Belfry,15,17,46.42,53.98,42.86,42.41,9,11,17
Warren East,4,259,46.05,60.4,39.68,38.07,11,17,28
Brown,7,33,45.83,52.2,38.48,46.82,20,7,26
Murray,1,180,45.77,52.14,38.51,46.68,13,14,27
Russell County,12,220,45.53,56.18,38.14,42.27,13,14,27
Rowan County,16,218,45.32,54.96,36.53,44.48,10,15,25
Owen County,8,191,45.21,50.95,44.38,40.3,15,12,24
Woodford County,11,273,44.69,60.14,38.44,35.5,10,18,27
Caldwell County,2,41,44.63,52.78,38.73,42.39,12,14,23
Western,6,265,44.36,57.82,36.26,39.01,8,17,22
Estill County,10,82,44.21,52.41,35.41,44.82,13,14,27
Hopkinsville,2,125,43.98,58.39,35,38.53,9,17,24
Newport,9,182,43.98,53.32,36.63,41.99,9,17,23
Pendleton County,10,199,43.64,56.71,35.23,38.98,10,16,26
Boone County,9,25,43.54,59.27,35.22,36.14,5,21,26
Hickman County,1,119,43.53,57.12,36.54,36.94,8,17,23
Muhlenberg South,3,179,43.15,56.56,33.46,39.43,9,18,27
Whitley County,13,269,42.88,57.38,32.94,38.33,9,17,18
Providence,2,210,42.84,50.66,34.55,43.31,16,12,27
Webster County,2,262,42.84,53.47,36.01,39.03,10,16,26
Paris,10,197,42.78,55.25,33.55,39.52,8,16,24
North Bullitt,8,185,42.7,55.5,33.54,39.07,9,17,26
Jackson County,13,128,42.36,51.76,36.49,38.81,10,16,26
Fairview,16,86,41.54,49.78,34.83,40.02,14,12,24
Apollo,3,6,41.4,55.69,32.1,36.43,5,21,25
Raceland,16,212,41.18,55.15,30.86,37.52,12,14,22
Ludlow,9,151,40.89,46.66,34.26,41.74,15,11,25
Lexington Christian,11,144,40.75,51.06,33.4,37.78,9,16,25
Morgan County,16,177,40.72,49.25,32.67,40.22,12,16,28
Cordia,14,59,40.71,46.1,32.54,43.5,12,15,27
Trimble County,8,248,40.71,50.7,32.1,39.32,11,17,28
Lyon County,2,153,38.73,46.21,28.08,41.89,14,16,27
Allen County-Scottsville,4,4,38.12,49.86,31.04,33.47,9,16,25
Walton-Verona,8,257,38.09,49.4,28.73,36.15,9,19,28
Bellevue,9,19,38.07,44.67,26.22,43.34,13,13,25
Bracken County,10,30,38.06,51.16,27.89,35.13,5,19,23
Millard,15,170,38.01,46.74,30.85,36.44,9,15,24
Middlesboro,13,169,37.98,47.19,32.38,34.35,9,16,23
LaRue County,5,136,37.56,55.77,26.63,30.28,5,21,26
Green County,5,105,37.46,53.61,26.65,32.13,7,15,22
Russell,16,219,37.39,53.01,28.37,30.79,8,18,23
Sheldon Clark,15,230,37.29,44.09,30.38,37.4,7,17,24
Berea,11,20,36.16,45.65,27.24,35.58,10,18,28
Feds Creek,15,87,36.1,45.62,26.26,36.41,8,15,22
Boyle County,12,29,36.06,55.59,23.34,29.25,4,21,24
Seneca,7,226,35.94,58.51,23.64,25.66,2,17,19
Lynn Camp,13,152,35.7,47.94,26.68,32.47,11,12,19
Caverna,5,48,35.61,49.4,27.62,29.81,9,19,28
Calvary Christian,NaN,276,35.55,41.22,25.63,39.8,14,7,11
Beechwood,9,16,35.19,46.28,25.1,34.18,10,15,24
Metcalfe County,4,168,35.13,49.2,24.08,32.11,7,20,27
Logan County,4,148,35.11,53.45,24.1,27.79,3,21,23
Breathitt County,14,31,34.94,45.34,24.25,35.22,7,19,26
Fort Knox,5,92,34.66,53.81,25.03,25.14,6,18,23
Letcher,14,141,34.42,40.62,27.23,35.43,13,16,29
Leslie County,14,140,34.3,42.61,23.86,36.43,7,15,22
McCreary Central,12,163,34.25,44.21,27.37,31.18,7,22,27
Calloway County,1,42,34.17,49.52,22.82,30.18,6,20,22
Trinity (Whitesville),3,250,33.73,47.02,26.04,28.14,7,19,23
Heritage Academy,9,118,33.62,43.48,23.31,34.07,13,14,23
Spencer County,8,239,33.11,42.19,26.56,30.57,7,17,24
Livingston Central,2,146,32.85,47.42,21.05,30.07,9,20,29
Model,11,172,32.85,44.48,23.77,30.29,9,16,25
Fleming-Neon,14,90,32.24,39.89,22.2,34.62,9,12,20
Williamstown,8,271,32.01,41.48,25,29.56,9,16,25
Augusta,10,9,31.84,44.53,23.14,27.86,14,15,29
Kentucky Country Day,NaN,277,31.84,41.91,21.71,31.91,8,13,20
Fern Creek,7,88,31.75,51.59,20.78,22.88,3,22,22
Cumberland,13,63,31.19,38.61,23.27,31.7,8,17,24
Monticello,12,175,31.11,46.8,21.62,24.91,6,20,24
Eminence,8,81,30.86,41.58,22.38,28.61,10,19,29
Cumberland County,4,64,30.72,46.11,18.86,27.2,7,19,25
Fort Campbell,2,91,30.53,46.34,19.64,25.61,8,17,21
Portland Christian,6,207,30.41,39.38,19.26,32.59,9,14,20
Whitesburg,14,268,30.09,45.04,19.28,25.94,5,19,23
Menifee County,16,166,30.03,40.2,19.31,30.59,8,18,26
Reidland,1,214,29.97,40.58,19.62,29.7,3,22,22
Fulton County,1,97,29.88,50.26,19.38,19.99,3,20,21
St. Francis,NaN,275,29.88,34.72,17.13,37.8,9,9,16
Red Bird,13,213,29.73,32.79,16.18,40.21,11,18,29
Sayre,11,223,29.69,43.1,20.11,25.86,3,22,25
Monroe County,4,173,28.58,39.89,19.59,26.25,5,23,28
Evarts,13,84,28.22,37.59,20.22,26.84,6,17,23
Riverside Christian,14,215,27.43,30.55,20.83,30.9,12,14,26
Prestonsburg,15,209,26.19,34.84,15.76,27.95,5,20,25
Bath County,16,15,24.74,42.51,11.9,19.79,3,19,22
Louisville Collegiate,7,150,24.1,34.87,10.06,27.38,8,14,19
Rose Hill Christian,16,217,24.06,32.28,11.2,28.7,10,14,18
Trigg County,2,247,23.64,38,11.83,21.09,8,19,26
Taylor County,5,245,23.55,42.79,11.84,16.01,3,23,26
Deming,10,70,23.53,33.86,13.55,23.2,6,19,25
Phelps,15,201,22.86,35.77,7.86,24.95,2,17,18
Jackson City,14,127,20.52,33.98,5.59,21.98,6,19,23
Lee County,14,139,19.47,26.8,12.48,19.12,4,22,26
Elkhorn City,15,79,19.24,23.29,9.73,24.7,3,19,19
Cloverport,NaN,274,19.18,30.26,7.79,19.47,2,20,19
Pineville,13,205,18.9,30.11,5.92,20.66,4,20,24
Evangel Christian,6,83,18.31,28.58,4.16,22.2,5,16,18
Jenkins,14,130,17.88,28.84,6.22,18.57,5,21,22
Henry County,8,117,17.8,34.6,5.12,13.68,1,25,26
Butler County,3,40,17.78,27.32,8.06,17.96,3,21,23
Dayton,9,68,17.74,33.39,2.08,17.74,3,20,23
Dawson Springs,2,67,14.39,23.11,-0.31,20.36,2,23,20
Kentucky School f/t Deaf,12,133,13.95,23.52,1.35,16.97,12,15,14
Buckhorn,14,35,13.93,23.31,1.96,16.51,1,22,23
Christian Fellowship,1,54,11.58,23.22,0.02,11.52,2,21,21
Millersburg Military,10,171,8.57,16.35,-2.69,12.04,0,23,23
Villa Madonna,9,254,5.73,16.22,-6.65,7.63,0,24,24
Piarist School,15,202,5.69,13.97,-5.2,8.32,1,25,26
Covington Latin,9,61,2.76,0.02,-11.69,19.96,1,8,8
Walden,7,256,1.71,1.94,-9.61,12.79,1,21,19
All Saints,12,2,1.43,3.46,-13.2,14.02,0,17,14
