name,region,id,rating,massey,colley,elo,wins,losses,games_played
Grayson County,3,99,73.29,77.11,69.34,73.42,26,7,33
Hazard,14,108,73.26,74.67,68.73,76.38,26,9,33
Owensboro,3,188,72.58,74.2,72.42,71.12,20,7,26
Paducah Tilghman,1,191,72.53,73.69,69.13,74.77,22,6,21
Pleasure Ridge Park,6,201,72.41,77.62,69.96,69.65,23,8,24
Madison Central,11,151,72.12,78.9,72.01,65.45,19,12,30
Male,7,155,71.27,78.7,71.77,63.36,16,12,23
DuPont Manual,7,71,71,77.02,68.12,67.85,15,13,27
Moore,7,171,70.57,76.76,69.72,65.22,23,8,29
Seneca,7,220,70.19,79.73,67.59,63.24,16,12,28
Henry Clay,11,111,70.13,77.55,66.97,65.87,17,15,30
Calloway County,1,41,69.8,68.32,69.82,71.26,23,7,25
Central,6,49,69.77,72.3,59.59,77.43,19,15,34
Lincoln County,12,142,69.61,73.47,67.33,68.02,20,10,27
McCreary Central,12,160,69.61,74.46,65.72,68.66,21,12,31
Ryle,9,216,69.47,77.77,66.63,64.02,17,11,27
Bardstown,5,12,69.45,72.86,67.49,67.99,22,9,31
John Hardin,5,126,69.28,75.05,67.3,65.48,21,9,30
Franklin-Simpson,4,90,69.18,72.5,66.15,68.88,24,9,28
Beechwood,9,15,68.95,75.09,65.8,65.96,22,6,28
Bullitt East,6,36,68.72,75.11,65.04,66.01,19,10,29
Knott County Central,14,131,68.66,73.51,67.72,64.75,22,9,31
Newport Central Catholic,9,178,68.63,75.19,63.21,67.48,18,11,27
Paul Laurence Dunbar,11,194,68.54,78.97,66.81,59.83,13,9,18
Hopkins County Central,2,119,67.06,69.42,64.6,67.18,23,9,32
Russell County,4,214,66.72,68.59,68.63,62.93,23,7,27
Clay County,13,53,66.42,73.18,61.72,64.37,19,13,29
Iroquois,6,121,66.02,72.18,60.54,65.34,19,8,27
Marshall County,1,157,65.89,70.1,63.38,64.19,21,10,25
Holy Cross (Covington),9,117,65.84,74.06,62.91,60.56,14,12,24
Central Hardin,5,50,65.73,72.1,63.01,62.07,17,9,23
East Carter,16,72,65.5,69.59,61.61,65.32,15,8,23
Campbell County,10,43,65.35,76.56,61.82,57.67,16,11,26
Knox Central,13,132,65.18,67.1,63.68,64.75,16,9,24
Graves County,1,98,65.16,68.66,59.71,67.12,23,10,26
St. Xavier,7,238,64.8,77.53,60.67,56.19,13,13,26
West Carter,16,257,64.09,69.56,62.53,60.18,20,8,28
Fairdale,6,82,63.92,73.77,56.24,61.75,19,11,26
Letcher County Central,14,138,63.65,69.87,58.49,62.59,22,8,29
Glasgow,4,96,63.56,69.46,62.64,58.58,18,6,24
St. Henry,9,235,63.12,69.46,60.17,59.72,15,12,23
Shelby County,8,222,62.92,71.65,55.22,61.88,16,15,31
Russellville,4,215,61.88,69.55,56.61,59.48,20,10,28
Allen County-Scottsville,4,3,61.73,69.51,59.76,55.92,21,11,30
Southwestern,12,232,61.43,67.77,55.93,60.6,18,11,29
East Jessamine,12,73,61.41,66.4,60.05,57.77,20,11,28
North Oldham,8,183,61.19,70.65,57.54,55.39,19,11,29
Bishop Brossart,10,23,60.86,72.42,56.02,54.15,18,10,28
Newport,9,177,60.86,68.53,55,59.06,16,11,27
Conner,9,56,60.83,77.01,56.95,48.51,13,15,28
Apollo,3,5,60.48,69.57,54.82,57.05,17,12,25
Garrard County,12,94,60.13,68.36,59.35,52.68,20,9,29
Morgan County,16,172,60.01,64.27,56.4,59.37,16,9,23
LaRue County,5,133,59.98,63.08,59.16,57.69,23,6,29
Greenwood,4,102,59.74,71.15,50.6,57.47,13,16,27
Carlisle County,1,45,59.68,63.46,56.85,58.73,20,6,26
Campbellsville,5,44,59.56,66.42,57,55.24,17,11,27
Atherton,7,7,59.45,68.99,55.17,54.18,13,13,24
Bath County,16,14,58.9,62.56,55.18,58.95,20,7,27
Johnson Central,15,127,58.83,62.08,54.35,60.05,22,8,30
Lawrence County,15,135,58.75,61.74,52.43,62.09,22,10,29
Lafayette,11,134,58.64,66.08,51.96,57.87,11,19,29
Madisonville-North Hopkins,2,153,58.6,68.05,53.25,54.48,11,13,22
Middlesboro,13,166,58.54,61.32,56.65,57.66,22,8,25
Lexington Christian,11,141,58.4,67.93,52.6,54.66,10,16,26
Mercer County,12,164,58.28,67.06,53.58,54.21,15,14,29
Wayne County,12,255,58.26,68.97,52.51,53.32,17,15,30
Lyon County,2,150,58.01,63.57,54.66,55.79,21,7,28
Dixie Heights,9,69,57.4,69.19,51.69,51.31,13,17,29
Montgomery County,10,169,57.33,66.53,50.79,54.67,14,17,30
Fern Creek,7,84,57.29,72.34,53.28,46.23,10,13,23
Covington Catholic,9,60,56.96,71.81,48.64,50.43,8,19,26
Clinton County,4,54,56.86,62.31,52.67,55.6,17,11,23
Woodford County,11,266,56.85,66.31,54.64,49.62,13,14,27
Whitley County,13,262,56.77,61.22,52.97,56.11,14,12,23
Ashland Blazer,16,6,56.63,60.58,53.02,56.28,17,14,29
Waggener,7,250,56.61,65.01,52.02,52.8,14,14,28
South Oldham,8,230,56.39,66.19,48.9,54.07,13,15,27
Elizabethtown,5,77,56.17,68.44,48.2,51.88,11,15,26
Hopkinsville,2,120,56.13,67.93,48.89,51.56,12,12,20
Lone Oak,1,146,55.61,62.9,48.4,55.52,13,13,25
Nelson County,5,176,55.24,63.19,51.19,51.34,14,13,27
Rose Hill Christian,16,211,54.85,58.9,49.34,56.31,16,11,23
Harrison County,10,106,54.82,65.7,48.52,50.24,17,14,31
Buckhorn,14,34,54.66,57.01,48.5,58.47,20,9,25
Danville,12,63,54.63,62.08,51.53,50.28,12,14,26
Pikeville,15,199,54.54,59.11,50.22,54.28,18,11,27
Oldham County,8,185,54.27,61.36,52.28,49.17,12,10,22
Grant County,8,97,54.23,62.85,52.66,47.18,19,13,32
Shawnee,6,221,53.94,64.51,42.19,55.12,16,15,31
Henry County,8,112,53.76,55.51,52.31,53.47,22,9,31
Western,6,259,53.76,65.96,46.36,48.96,11,15,26
North Laurel,13,182,53.69,62.97,45.24,52.87,13,18,31
Butler,6,38,53.62,68.54,44.05,48.28,9,17,23
Bell County,13,17,53.47,61.83,46.19,52.39,12,13,24
Fairview,16,83,53.33,60.88,52.13,46.98,16,11,26
Doss,6,70,53.28,67.5,43.6,48.75,11,18,27
Mayfield,1,159,53.17,58.98,49.95,50.58,14,12,24
Cumberland County,4,62,53.15,59.19,48.32,51.93,13,11,24
Owen County,8,187,52.81,61.63,44.18,52.64,15,15,29
Southern,6,231,52.55,63.28,47.74,46.63,16,13,25
June Buchanan,14,128,52.44,56.34,47.08,53.91,18,10,28
Ohio County,3,184,52.43,64.68,43.99,48.62,14,16,26
Christian Academy-Louisville,7,51,52.4,65.4,46.49,45.31,12,17,29
Western Hills,11,260,51.71,59.23,48.55,47.36,13,13,26
University Heights,2,247,51.6,60.7,43.36,50.74,10,17,23
Lewis County,16,139,51.59,54.33,46.1,54.33,18,16,34
Calvary Christian,10,42,51.48,55.19,47.08,52.16,20,9,28
Webster County,2,256,50.83,61.35,44.39,46.75,12,15,27
Daviess County,3,64,50.61,64.39,38.16,49.28,7,18,23
Murray,1,175,50.61,60.65,45.76,45.43,15,11,25
Harlan County,13,105,50.57,56.67,46.27,48.79,13,15,23
Green County,5,100,50.35,62.87,44.32,43.85,13,16,29
Simon Kenton,8,226,50.32,64.68,41.56,44.74,9,17,25
Edmonson County,3,76,50.13,55.72,45.16,49.51,18,10,28
Prestonsburg,15,204,49.66,53.54,44.99,50.46,18,13,29
Pineville,13,200,49.63,54.15,44.31,50.42,17,12,29
Muhlenberg South,3,174,49.18,59.68,40.81,47.06,12,15,27
Greenup County,16,101,48.86,59.18,43.35,44.04,13,14,25
Trigg County,2,242,48.85,54.96,44.23,47.36,18,14,29
Walton-Verona,8,251,48.75,55.93,43.04,47.27,13,14,27
Meade County,3,162,48.6,57.02,40.79,47.99,16,12,27
Deming,10,68,48.22,55.65,43.49,45.53,19,11,30
Gallatin County,8,93,48.15,59.2,41.12,44.15,13,13,26
Madison Southern,11,152,47.86,60.71,41.84,41.01,13,14,26
Betsy Layne,15,22,47.61,51.38,44.57,46.89,16,11,27
DeSales,6,67,47.49,63.2,38.26,41,8,14,21
Heath,1,109,47.49,58.58,35.37,48.52,11,16,25
Boyle County,12,28,46.97,59.37,36.64,44.89,8,19,26
Rockcastle County,12,210,46.95,57.26,38.47,45.11,13,17,29
Lloyd Memorial,9,144,46.85,59.44,37.65,43.47,11,15,26
East Ridge,15,74,46.34,57.91,37.95,43.16,14,12,21
Owensboro Catholic,3,189,46.31,56.38,35.92,46.65,12,12,22
Holy Cross (Louisville),6,118,45.95,55.99,37.09,44.77,12,19,29
Menifee County,16,163,45.72,51.45,40.61,45.09,16,11,25
Casey County,12,47,45.67,58.55,36.04,42.43,9,20,27
Rowan County,16,212,45.01,54.62,36.45,43.97,11,17,25
Warren East,4,253,44.92,54.84,35.66,44.27,7,20,27
Todd County Central,4,241,44.22,54.64,36.31,41.72,10,16,26
Burgin,12,37,43.47,49.09,39.44,41.9,17,8,24
Lee County,14,136,43.06,50.43,34.51,44.23,14,12,26
St. Mary,1,236,43.02,54.22,36.32,38.5,12,16,23
Barbourville,13,11,42.95,47.17,34.53,47.14,15,13,28
Beth Haven,6,20,42.87,49.67,35.44,43.49,18,7,24
Marion County,5,156,42.43,56.65,32.65,37.99,8,22,29
Breathitt County,14,30,42.31,53.52,31.29,42.13,13,16,26
Fulton City,1,91,42.12,55.8,30.56,40.01,8,13,19
Carroll County,8,46,41.73,53.23,34.87,37.09,12,15,27
Magoffin County,15,154,41.31,47.75,33.76,42.43,14,15,27
North Hardin Christian,NaN,270,41.29,50.41,33.6,39.85,6,7,12
Dayton,9,66,40.93,51.79,34.2,36.8,15,12,25
Monroe County,4,168,40.89,57.23,34.15,31.28,9,18,27
Estill County,14,80,40.73,52.09,32.02,38.06,13,16,29
Union County,2,246,40.56,54.33,30.29,37.06,11,18,24
Frankfort,11,88,40.48,49.88,34.71,36.84,11,19,28
Pulaski County,12,205,40.47,57.47,30.53,33.41,10,18,24
Leslie County,14,137,40.34,47.95,31.55,41.52,12,14,26
Somerset,12,227,40.31,52.28,30.31,38.34,12,17,25
Cornerstone Christian,NaN,269,40.31,45.31,35.67,39.95,7,5,11
Valley,6,248,39.96,52.4,31.14,36.34,8,15,22
St. Patrick,10,237,39.67,48.21,30.04,40.77,12,17,29
Raceland,16,206,39.34,47.96,29.1,40.97,10,18,27
Crittenden County,2,61,39.22,50.02,29.81,37.83,9,12,21
Trimble County,8,243,39.21,51.01,32.03,34.59,10,16,25
Hart County,5,107,39.07,51.69,29.6,35.92,8,18,26
Phelps,15,197,38.78,46.15,31.09,39.11,16,10,16
Villa Madonna,9,249,38.75,45.03,30.61,40.62,12,16,27
Sayre,11,217,38.74,53.88,28.31,34.03,8,15,23
Ballard Memorial,1,10,38.51,51.92,30.26,33.34,10,13,22
Fulton County,1,92,38.47,48.11,28.91,38.39,10,16,21
Pendleton County,10,195,37.58,50.46,29.99,32.28,6,20,26
Bourbon County,10,25,37.48,49.2,28.22,35.01,9,18,27
Fort Campbell,2,86,37.21,48.39,26.23,37.01,5,19,22
Caverna,5,48,37.2,47.51,32.36,31.73,9,17,26
Breckinridge County,3,31,37.04,52.67,25.86,32.58,9,19,28
Metcalfe County,4,165,37.01,45.93,25.75,39.35,6,19,25
Lynn Camp,13,149,36.89,45.43,26.75,38.48,14,13,25
Williamstown,8,264,36.87,52.08,29.12,29.4,10,16,26
Williamsburg,13,263,36.55,50.32,25.22,34.11,10,17,25
Barren County,4,13,36.02,48.8,23.9,35.37,5,25,30
Pike County Central,15,198,35.95,44.55,25.35,37.94,9,23,31
Belfry,15,16,35.78,41.8,27.34,38.2,10,18,20
Wolfe County,14,265,35.57,41.92,26.08,38.72,12,15,25
Cordia,14,59,35.37,44.47,25.47,36.16,11,16,25
Fleming County,16,85,35.3,49.58,26.49,29.85,9,18,26
Sheldon Clark,15,224,34.7,46.34,23.22,34.55,11,17,25
Bethlehem,5,21,34.21,50.88,22.56,29.19,5,18,23
Livingston Central,2,143,32.78,44.27,22.96,31.1,7,12,19
Evangel Christian,6,81,32.6,39.65,22.43,35.72,14,11,24
Fort Knox,5,87,32.39,45.83,22.39,28.96,6,18,24
Trinity (Whitesville),3,245,32.07,44.77,21.78,29.67,11,15,23
Kentucky Country Day,7,129,32.06,40.97,24,31.23,10,16,26
Bracken County,10,29,32.03,45.82,20.34,29.94,9,20,29
Whitefield Academy,7,261,31.82,41.67,24.5,29.29,11,17,27
Paintsville,15,192,31.21,42.75,18.29,32.59,7,19,26
McLean County,3,161,31.12,41.82,21.08,30.46,8,19,27
Cooper,9,57,30.76,41.63,23.02,27.62,2,25,23
Russell,16,213,29.92,44.64,18.44,26.68,5,24,28
Harlan,13,104,29.36,40.67,17.32,30.09,8,18,23
Augusta,10,8,28.97,42.06,20.71,24.15,9,17,26
Washington County,5,254,28.36,43.88,17.57,23.64,4,24,26
Logan County,4,145,27.92,44.36,14.63,24.78,4,21,25
Hancock County,3,103,27.73,43.38,16.03,23.78,7,21,24
Nicholas County,10,179,27.73,37.66,16.17,29.37,9,16,25
Paris,10,193,27.55,42.88,16.71,23.06,6,16,22
Spencer County,8,233,26.61,35.48,17.74,26.63,6,22,27
Louisville Collegiate,7,147,26.48,38.15,14.07,27.23,8,18,24
North Bullitt,6,180,26.45,41.8,15.78,21.78,4,23,27
Caldwell County,2,40,26.13,37.07,16.79,24.54,2,17,19
Bullitt Central,6,35,26.05,41.56,13.68,22.9,4,24,27
Jackson City,14,122,25.09,37.02,12.36,25.88,9,18,27
Berea,11,19,24.19,39.33,10.96,22.28,6,19,22
Community Christian (Paducah),1,55,24.04,34.35,17.58,20.2,5,18,20
Butler County,3,39,23.98,39.1,12.88,19.95,4,22,25
Dawson Springs,2,65,23.83,36.64,14.6,20.26,6,18,24
Model,11,167,23.73,39,11.04,21.16,6,20,25
Owsley County,14,190,23.73,31.51,12,27.68,7,16,23
Boyd County,16,27,23.62,31.77,14.81,24.26,3,23,25
Heritage Academy,9,113,23.56,39.56,12.12,19.01,6,15,21
Oneida Baptist Institute,13,186,23.33,34.31,8.28,27.41,4,14,18
Bellevue,9,18,23.29,35.53,11.94,22.4,6,21,26
Jackson County,13,123,23.13,36.21,8.71,24.46,4,24,25
Hickman County,1,114,21.92,34.43,9.2,22.14,2,18,20
Ludlow,9,148,21.75,36.24,9.52,19.49,6,22,27
Monticello,12,170,21.22,35.49,11.2,16.97,2,26,26
Brown,6,32,21.09,33.69,8.84,20.75,5,17,22
South Floyd,15,228,20.39,32.74,9.16,19.27,5,21,26
Allen Central,15,2,18.56,27.64,5.68,22.34,1,19,20
St. Francis,6,234,15.83,29.35,2.6,15.55,6,20,24
Powell County,14,203,15.04,26.35,1.25,17.51,3,24,27
Silver Grove,10,225,14.16,28.19,2.61,11.68,2,25,27
Reidland,1,208,13.14,25.37,1.21,12.84,0,20,19
Kentucky School f/t Deaf,12,130,11.5,21.3,-2.46,15.65,12,13,13
Jenkins,14,125,11.24,16.43,3.23,14.05,2,23,20
Eminence,8,79,9.74,25.09,-2.15,6.3,2,23,25
Cloverport,NaN,267,3.4,12.83,-7.52,4.88,0,20,19
Covington Latin,NaN,268,1.22,3.84,-9.3,9.13,0,10,8
Portland Christian,6,202,0.77,7.85,-9.65,4.1,0,23,23
Red Bird,13,207,-2.09,1.78,-15.34,7.3,0,24,22
Riverside Christian,14,209,-2.92,2.63,-13.26,1.86,0,25,24
