name,region,id,rating,massey,colley,elo,wins,losses,games_played
Campbell County,10,42,46.96,62.08,39.56,39.24,7,19,25
Silver Grove,10,226,46.77,53.51,44.02,42.79,16,9,25
Middlesboro,13,167,46.69,56.27,40.73,43.07,10,14,22
Clinton County,4,55,46.64,56.11,42.39,41.43,15,13,24
Butler County,3,38,46.53,54.89,37.23,47.47,11,17,23
Williamsburg,13,266,46.44,53.86,42.59,42.86,18,11,27
Barbourville,13,11,46.19,55.13,40.98,42.45,17,11,24
Newport,9,178,46.13,57.01,41.93,39.44,12,13,20
Bellevue,9,18,46.08,50.65,40.02,47.57,17,12,28
Rowan County,16,213,45.82,56.84,37.9,42.72,12,16,26
Greenup County,16,103,45.57,58.1,38.35,40.25,11,15,25
Atherton,7,7,45.5,64.44,34.33,37.72,6,20,25
Webster County,2,258,45.4,57.3,37,41.89,14,16,28
Holy Cross (Louisville),6,120,45.33,54.94,38.12,42.94,11,12,21
Leslie County,14,138,44.71,52.49,38.47,43.17,13,15,28
Kentucky Country Day,NaN,272,44.55,51.62,38.17,43.86,18,6,23
Prestonsburg,15,204,44.28,49.92,36.61,46.33,11,17,26
Western Hills,11,262,44.24,59.2,35.54,37.97,8,18,23
Beechwood,9,15,43.47,50.01,35.22,45.17,13,15,28
Walton-Verona,8,253,43.46,51.63,35.04,43.7,12,17,29
St. Patrick,10,238,43.17,51.99,35.63,41.89,10,12,20
Lloyd Memorial,9,145,42.84,54.2,38.11,36.22,8,17,22
Allen County-Scottsville,4,3,42.81,57.08,36.82,34.52,10,15,24
Valley,6,249,42.51,57.49,32.08,37.97,8,18,25
Lawrence County,16,136,42.1,53.87,34.33,38.1,9,17,22
Marion County,5,157,42.09,59.19,29.6,37.49,6,21,25
Bryan Station,11,32,41.96,58.21,35.34,32.33,4,24,27
Henry County,8,114,41.64,46.15,37.37,41.4,13,12,25
Green County,5,102,41.12,55.43,32.76,35.16,9,17,25
Caverna,5,47,41.11,55.62,32.38,35.33,10,20,30
Fleming County,10,86,40.9,50.13,31.15,41.42,7,18,24
Fort Knox,5,89,40.05,55.63,30.2,34.31,5,18,22
Elliott County,16,78,39.76,49.22,29.17,40.89,6,16,21
Owen County,8,187,39.75,50.86,33.09,35.31,13,15,28
Warren East,4,255,39.65,53.38,32.29,33.27,7,19,26
Pikeville,15,199,39.4,51.62,28.41,38.18,12,15,23
Danville,12,63,39.34,51.78,27.48,38.76,7,17,24
Greenwood,4,104,39.34,57.34,26.09,34.58,6,22,28
Wolfe County,14,268,39.28,49.41,31.64,36.79,10,16,24
Cordia,14,58,39.11,44.59,27.8,44.94,14,14,28
Gallatin County,8,95,39.06,47.53,33.53,36.12,16,12,28
Casey County,12,46,38.82,48.7,29.96,37.79,12,14,25
Betsy Layne,15,22,38.75,47.78,28.09,40.38,11,17,25
Augusta,10,8,38.59,46.21,27.5,42.06,11,12,22
Logan County,4,146,38.44,53.45,27.76,34.09,7,19,25
Waggener,7,251,38.39,54.58,28.07,32.51,5,20,25
St. Mary,1,237,38.38,47.51,25.94,41.7,5,16,20
Russell County,12,215,38.33,54.59,28.75,31.64,8,17,25
Murray,1,176,38.23,51.1,27.8,35.78,8,16,23
Calvary Christian,9,41,38.07,46.27,31.54,36.4,15,10,20
North Bullitt,8,181,37.78,53.39,26.59,33.35,7,19,26
Sheldon Clark,15,225,37.45,50.58,26.15,35.62,5,21,25
Lewis County,16,140,36.55,48.52,30.38,30.76,9,17,24
Bullitt Central,8,34,36.49,55.16,24.87,29.45,6,18,24
Southern,6,232,36.31,53.54,25.96,29.44,6,18,21
Beth Haven,6,20,36.23,45.85,25.17,37.68,10,14,22
Letcher,14,139,36.03,43.2,27,37.89,12,17,28
Lee County,14,137,35.61,43,27.39,36.44,10,15,25
Fulton City,1,93,35.36,48.36,26.23,31.5,7,16,23
Hancock County,3,105,34.66,46.98,27.68,29.33,7,16,20
Magoffin County,15,155,34.45,46.13,26.73,30.49,7,18,25
Evarts,13,82,32.78,43.49,22.38,32.47,10,19,28
Metcalfe County,4,166,32.36,49.25,20.69,27.13,6,20,26
Bardstown,5,12,31.78,47.67,20.6,27.06,5,19,23
Caldwell County,2,39,31.61,43.74,20.58,30.5,8,17,25
Paris,10,193,31.6,45.35,19.81,29.64,8,17,25
Harrodsburg,12,108,31.36,40.9,21.07,32.11,5,22,27
McLean County,3,162,31.31,45.36,19.3,29.27,7,20,24
Cumberland County,4,62,30.81,45.96,20.8,25.66,7,18,25
Spencer County,8,234,30.44,44.38,20.05,26.88,6,19,25
Edmonson County,4,76,29.97,45.66,21.9,22.36,5,22,26
Fairview,16,84,29.96,43.96,20.8,25.13,9,16,21
Portland Christian,6,202,29.66,39.63,18.98,30.38,10,16,23
Bath County,16,14,29.02,44.44,17.35,25.27,6,19,25
Belfry,15,16,28.92,39.97,17.2,29.58,6,18,19
Carroll County,8,45,28.7,43.16,19.21,23.73,8,19,27
Reidland,1,209,28.25,37.87,19.24,27.65,6,15,21
Trimble County,8,244,28.13,38.82,15.03,30.53,6,20,26
Evangel Christian,6,81,27.52,37.12,14.92,30.53,8,15,21
Fulton County,1,94,27.29,42.6,16.29,22.98,6,16,20
Bracken County,10,29,27.11,44.51,12.18,24.63,4,16,20
Menifee County,16,164,26.7,36.7,16.59,26.82,7,17,24
Model,11,168,26.11,39.13,15.14,24.05,10,16,25
Christian Fellowship,1,53,26.02,40.54,13.78,23.72,10,13,18
Whitefield Academy,7,263,25.99,43.34,13.34,21.3,6,16,19
Cloverport,NaN,270,24.89,39.52,11.31,23.85,5,15,19
Dawson Springs,2,65,24.69,37.16,12.13,24.78,7,17,24
Eminence,8,79,24.67,37.26,9.8,26.96,8,17,25
Harlan,13,106,23.97,34.69,15.14,22.1,3,23,26
Jackson City,14,124,23.61,31.14,11.53,28.17,9,15,24
Berea,11,19,23.32,36.68,12.38,20.89,6,20,26
Dayton,9,66,23.02,37.51,9.29,22.27,5,21,26
Burgin,12,36,22.9,32.11,10.69,25.91,9,17,26
Lynn Camp,13,150,22.66,30.27,14.94,22.77,3,21,24
Phelps,15,197,22.05,33.43,9.24,23.47,1,21,20
Brown,NaN,273,21.56,29.6,10.77,24.29,7,20,23
June Buchanan,14,130,20.78,32.88,8.06,21.4,6,19,24
Deming,10,68,20.54,34.33,6.54,20.73,7,16,23
Nicholas County,10,180,19.26,34.67,6.06,17.05,3,21,24
Fort Campbell,2,88,18.29,27.52,10.14,17.22,0,22,20
Villa Madonna,9,250,17.84,29.4,5.01,19.11,6,17,21
Pineville,13,200,17.5,30.94,6.91,14.65,5,19,15
Livingston Central,2,144,17,32.17,5.39,13.45,3,22,25
Monticello,12,171,16.04,28.91,4.95,14.27,1,25,26
Heritage Academy,9,115,15.39,30.63,4.26,11.28,4,23,27
Louisville Collegiate,7,148,15.34,26.57,0.64,18.82,6,18,22
Providence,2,205,13.58,29.11,0.36,11.26,3,22,24
Jenkins,14,127,13.55,24.15,-0.45,16.96,6,19,21
Fleming-Neon,14,87,11.56,21.3,-0.44,13.83,3,22,24
St. Francis,7,235,8.49,21.1,-7.37,11.73,5,19,24
Walden,7,252,8.22,19.19,-4.09,9.54,3,21,23
Buckhorn,14,33,7.66,12.19,-0.79,11.58,1,24,22
Riverside Christian,14,210,1.86,7.1,-9.44,7.92,1,22,23
Covington Latin,NaN,271,-1.71,-4.32,-19.58,18.76,0,7,7
Kentucky School f/t Deaf,12,131,-2.25,-1.29,-14.39,8.94,7,17,11
