name,region,id,rating,massey,colley,elo,wins,losses,games_played
University Heights,2,247,62.5,71.14,59.2,57.17,13,15,21
Greenup County,16,101,61.7,66.53,58.63,59.95,22,10,31
Greenwood,4,102,61.26,70.17,56.85,56.76,19,14,33
Southern,6,230,61.04,66.93,56.47,59.73,17,13,26
Calloway County,1,41,60.96,62.48,57.55,62.84,21,11,28
Hancock County,3,103,60.92,62.1,60.34,60.33,27,5,23
Lloyd Memorial,9,143,60.75,67.85,53.74,60.67,22,11,32
Muhlenberg County,3,171,60.42,68.08,56.54,56.63,15,16,29
Owensboro,3,185,59.72,71.5,54.98,52.67,13,15,25
Central Hardin,5,50,59.52,70.25,53.68,54.64,14,17,31
Clay County,13,53,59.2,66.97,52.29,58.35,17,13,30
Estill County,14,80,58.96,59.61,57.44,59.84,25,8,32
Beechwood,9,15,58,70.06,53.2,50.73,15,13,28
Ohio County,3,181,57.86,66.53,50.14,56.92,15,14,29
Central,7,49,57.6,70.28,53.43,49.09,13,16,29
Cordia,14,60,57.55,65.75,49.68,57.21,13,11,24
Pendleton County,10,192,57.49,68.17,51.22,53.07,18,12,29
Holy Cross (Covington),9,116,57.47,67.65,48.34,56.42,10,19,29
Lawrence County,15,134,57.39,62.96,51.82,57.38,22,12,34
Gallatin County,8,93,57.3,66.45,51.83,53.61,20,13,30
Magoffin County,15,152,57.12,60.91,55,55.44,18,12,30
Ryle,9,214,57.06,66.67,53.42,51.1,15,18,33
Clinton County,4,54,57,64.74,51.26,55.01,23,10,30
Fairdale,6,82,56.45,65.59,51.9,51.86,13,17,27
Hopkins County Central,2,118,55.55,62.48,51.29,52.87,21,10,30
Madisonville-North Hopkins,2,151,55.32,62.78,50.4,52.78,15,15,26
Holmes,9,115,54.78,66.25,48.12,49.97,12,17,28
Mason County,10,156,54.78,62.52,48.79,53.02,17,16,31
Newport,9,174,54.73,66.36,46.01,51.82,16,17,31
Powell County,14,201,54.6,62.08,50.68,51.02,20,11,30
Murray,1,172,54.59,58.24,50.97,54.57,16,13,26
Bracken County,10,29,54.24,61.98,48.73,52.01,17,15,31
Monroe County,4,167,54.1,62.89,47.26,52.16,17,13,30
Elizabethtown,5,77,54,66.35,46.3,49.36,14,16,30
DuPont Manual,7,71,53.85,64.84,44.15,52.55,10,20,28
Barren County,4,13,53.74,64.14,44.47,52.61,17,16,33
Bethlehem,5,21,53.58,62.27,49.57,48.88,20,9,29
Woodford County,11,266,53.49,65.16,48.58,46.73,14,16,30
Webster County,2,256,53.44,59.08,47.54,53.71,18,15,31
Atherton,7,7,53.2,61.19,46.47,51.93,13,16,29
Williamstown,8,264,52.54,64.42,46.49,46.71,17,16,32
Meade County,3,161,52.42,61.85,44.51,50.89,13,22,34
Wolfe County,14,265,51.97,57.13,43.9,54.89,18,14,32
Edmonson County,3,76,51.94,60.44,45.65,49.74,19,11,29
Franklin County,11,89,51.76,63.32,44.78,47.17,14,19,31
Holy Cross (Louisville),6,117,51.46,63.57,44.73,46.06,15,15,29
Buckhorn,14,34,51.17,57.23,42.85,53.42,18,15,32
Highlands,9,114,51.08,64.52,43.73,44.98,12,17,29
Kentucky Country Day,7,128,51.07,62.39,44.41,46.4,12,15,25
East Carter,16,72,51.06,59.73,45.13,48.32,14,15,28
Iroquois,6,120,51,63.13,44.23,45.63,15,17,31
Marion County,5,154,50.93,63.16,42.43,47.2,15,15,30
Breathitt County,14,30,50.83,61.79,41.62,49.07,18,15,32
East Jessamine,12,73,50.82,59.97,43.76,48.73,12,19,31
Washington County,5,254,50.6,58.92,43.87,49.02,19,12,31
Casey County,12,47,50.1,64.72,40.9,44.67,9,21,29
Jeffersontown,6,123,49.98,62.57,43.65,43.71,10,20,29
Barbourville,13,11,49.7,58.11,45.28,45.73,13,16,27
Danville,12,64,49.56,59.81,41.89,46.98,11,18,29
Warren East,4,253,49.25,61.82,43.97,41.97,13,16,29
Ashland Blazer,16,6,49.21,58.42,42.04,47.16,13,19,29
McCreary Central,12,159,48.89,59.69,45.06,41.92,15,15,30
Breckinridge County,3,31,48.8,57.9,38.88,49.61,11,16,27
Caldwell County,2,40,48.74,55.89,42.24,48.1,16,14,28
Grayson County,3,99,48.21,58.8,41.82,44.02,14,16,30
Somerset,12,225,48.03,61.2,38.51,44.38,10,18,27
Hazard,14,108,47.97,56.94,39.2,47.77,13,14,27
Louisville Collegiate,7,145,47.9,54.98,42.57,46.16,18,13,31
Lynn Camp,13,147,47.83,55.82,42.16,45.51,18,13,28
Whitley County,13,262,47.65,61.2,41.85,39.9,10,21,29
Seneca,7,218,47.44,61.43,38.79,42.1,7,17,24
Bourbon County,10,25,47.42,57.62,40.82,43.82,12,19,28
Grant County,8,97,47.13,56.7,43.33,41.35,14,17,30
Western,6,259,47.1,62.38,40.21,38.71,9,15,20
Belfry,15,16,46.74,54.04,40.68,45.51,14,18,29
Pineville,13,198,46.39,49.5,44.41,45.26,19,10,24
East Ridge,15,74,46.38,52.95,40.14,46.03,19,11,25
South Floyd,15,226,45.99,53.14,36.17,48.66,21,13,34
Eminence,8,79,45.63,54.51,38.28,44.11,14,14,28
Nelson County,5,173,45.53,55.86,37.97,42.76,12,17,28
Butler County,3,39,45.45,56.76,34.76,44.84,13,16,28
Frankfort,11,88,45.45,54.16,37.35,44.84,11,22,33
Shelby County,8,220,45.3,60.94,34.72,40.24,7,22,29
Leslie County,14,136,45.1,53.57,40.59,41.13,17,13,30
Boone County,9,24,45.04,59.23,37.84,38.04,8,22,29
Jackson County,13,122,44.16,58.91,34.96,38.61,14,17,30
Harlan,13,104,44.15,49.64,40.19,42.63,14,15,24
Nicholas County,10,176,43.95,50.5,39.5,41.83,16,13,29
Russell,16,211,43.77,54.42,37.9,38.98,13,19,31
Bell County,13,17,43.74,52.94,36.45,41.83,13,18,23
St. Henry,9,234,43.6,54.62,35.09,41.09,6,21,23
Lyon County,2,148,43.44,50.58,37.23,42.51,17,13,29
Tates Creek,11,238,43.31,60.37,33.89,35.68,4,26,30
Shelby Valley,15,221,42.46,52.25,35.27,39.86,16,15,30
Logan County,4,144,41.47,57.62,32.58,34.22,7,20,23
Green County,5,100,41.28,48.1,35.3,40.43,15,13,28
Pike County Central,15,196,41.14,49.52,31.56,42.34,16,15,27
Todd County Central,4,241,41.07,53.48,31.26,38.47,9,17,25
Montgomery County,10,168,41.05,52.54,33.19,37.4,7,23,30
Livingston Central,2,142,40.4,47.31,35.23,38.66,18,15,33
Bishop Brossart,10,23,40.02,52.17,28.44,39.45,10,20,29
North Bullitt,6,177,39.75,57.35,29.77,32.14,7,23,29
Caverna,5,48,39.73,51.11,29.35,38.74,12,18,30
Garrard County,12,94,39.69,54.5,27.73,36.83,9,23,32
Lewis County,16,138,39.41,51.36,27.72,39.16,9,21,30
Bath County,16,14,39.02,47.97,31.93,37.17,14,17,31
Harrison County,10,106,38.82,54.27,27.83,34.37,6,26,32
Allen County-Scottsville,4,3,37.97,52.87,28.84,32.19,10,19,29
Ludlow,9,146,37.91,45.84,27.11,40.79,12,16,26
Fairview,16,83,37.89,50.19,28.11,35.36,11,16,27
Henry County,8,111,37.22,49.23,27.24,35.21,10,20,30
Dawson Springs,2,66,37.06,42.38,30.45,38.34,17,16,32
Paintsville,15,189,36.86,51.12,27.47,31.98,8,20,26
Western Hills,11,260,36.15,48.85,26.46,33.14,10,21,31
Owen County,8,184,35.73,51.84,23.76,31.59,7,24,28
South Warren,4,229,35.71,48.02,26.15,32.95,6,24,28
Bullitt Central,6,35,35.58,44.67,27.74,34.33,10,18,27
Oneida Baptist Institute,13,183,35.46,43.76,25.56,37.06,12,17,29
Morgan County,16,170,35.37,47.19,26.29,32.63,9,20,28
Fort Knox,5,87,34.44,43.47,26.68,33.16,10,19,29
Carroll County,8,46,34.16,47.76,23.85,30.87,6,23,24
Augusta,10,8,34.12,46.65,22.14,33.56,11,16,24
Williamsburg,13,263,33.98,42.44,24.05,35.44,7,18,23
Robertson County,10,207,33.66,42.48,27.05,31.46,16,15,31
Dayton,9,67,33.45,41.37,20.84,38.14,13,19,31
Hickman County,1,113,33.16,39.3,23.57,36.61,12,15,26
St. Mary,1,235,32.9,44.75,25.31,28.63,12,17,28
Allen Central,15,2,32.88,42.04,22.37,34.21,14,19,30
Carlisle County,1,45,32.77,37.81,25.55,34.96,12,17,27
Villa Madonna,9,249,32.72,38.9,27,32.26,12,16,25
Campbellsville,5,44,32.29,46.42,21.52,28.93,7,24,31
Fleming County,16,85,32.17,45.92,20.92,29.66,8,24,32
Russell County,4,212,31.51,45.07,20.5,28.95,7,25,32
Model,11,166,31.42,42.79,22.56,28.92,9,21,30
Berea,11,19,29.73,39.29,22.37,27.53,12,18,28
Beth Haven,6,20,29.36,38.41,22.12,27.56,12,16,28
Ballard Memorial,1,10,28.97,37.31,18.61,31,7,21,27
Glasgow,4,96,28.79,46.08,17.39,22.92,4,24,28
Phelps,15,194,28.49,38.94,17.81,28.71,14,17,28
St. Francis,7,233,28.43,33.36,22.5,29.43,17,12,27
Union County,2,246,28.43,37.79,17.96,29.52,8,22,25
Cumberland County,4,63,28.37,45.7,17.52,21.9,7,21,26
Cloverport,NaN,267,27.92,35.48,21.27,27.02,11,20,27
Raceland,16,204,27.04,39.17,17.7,24.25,7,22,25
Menifee County,16,162,26.76,40.28,15.27,24.71,8,21,29
Calvary Christian,10,42,26.75,33.13,16.97,30.14,15,17,31
Hart County,5,107,26.7,39.58,13.13,27.4,5,22,27
McLean County,3,160,25.89,39.43,15.39,22.85,3,26,26
Fulton City,1,91,25.32,30.03,16.38,29.55,12,17,24
Burgin,12,37,24.72,30.42,16.38,27.35,14,15,28
Fort Campbell,2,86,24.37,29.75,19.41,23.96,4,24,21
Red Bird,13,205,24.33,31.08,16.64,25.27,12,19,29
Trinity (Whitesville),3,245,23.86,38.12,13.35,20.11,7,24,30
Whitefield Academy,6,261,23.83,37.73,17.5,16.27,6,20,26
Prestonsburg,15,202,23.71,37.27,12.19,21.69,7,24,30
Trigg County,2,242,23.44,35.36,12.65,22.32,8,19,26
Fulton County,1,92,22.76,31.9,11.14,25.25,11,19,24
Bellevue,9,18,22.26,36.98,9.2,20.6,7,24,29
Portland Christian,7,200,22.17,30.99,9.3,26.21,12,16,28
Jackson City,14,121,22.13,33.58,11.76,21.04,7,24,31
Trimble County,8,243,21.94,34.68,12.43,18.72,4,25,28
Betsy Layne,15,22,21.83,28.89,10.26,26.35,7,23,28
Brown,7,32,20.34,28.8,10.72,21.5,8,20,28
Thomas Nelson,5,240,19.47,34.01,9.59,14.82,3,25,28
Crittenden County,2,62,18.94,32.92,8.04,15.85,7,24,28
Rose Hill Christian,16,209,17.92,25.29,11.66,16.8,11,20,27
Shawnee,7,219,17.9,32.36,7.96,13.37,1,25,26
Middlesboro,13,165,17.33,33.81,5.16,13.01,5,23,24
St. Patrick,10,236,17.21,30.01,3.3,18.32,8,23,28
June Buchanan,14,127,15.91,25.15,3.61,18.97,4,26,30
Jenkins,14,124,15.15,23.53,5.07,16.85,5,26,29
Owsley County,14,187,13.21,21.27,2.51,15.84,4,25,26
Lee County,14,135,13.04,17.9,6.65,14.56,7,23,30
Christian Fellowship,NaN,268,8.41,15.03,-4.33,14.54,9,16,18
Metcalfe County,4,164,7.11,21.74,-3.83,3.43,0,30,30
Evangel Christian,6,81,6.93,18.33,-5.76,8.21,6,22,28
Silver Grove,10,223,6.74,13.21,-6.2,13.21,5,22,24
Riverside Christian,14,206,-1.19,4.35,-12.02,4.11,5,26,31
Community Christian (Paducah),1,56,-3.52,7.99,-15.77,-2.76,0,30,29
Kentucky School f/t Deaf,12,129,-4.19,-5.47,-13.25,6.15,2,19,7
Piarist School,15,195,-7.89,-1.09,-17.31,-5.28,1,28,28
Covington Latin,NaN,269,-9.33,-7.54,-21.43,0.98,3,14,17
Heritage Academy,9,112,-11.17,-3.44,-23.76,-6.32,2,24,26
