name,region,id,rating,massey,colley,elo,wins,losses,games_played
Daviess County,3,66,50.27,58.65,45.77,46.39,15,14,29
Pendleton County,10,197,50.14,56.84,41.89,51.68,10,14,24
McLean County,3,163,50.13,58.03,45.17,47.2,17,11,28
Pikeville,15,202,49.99,55.55,41.61,52.82,18,12,27
Bullitt Central,6,35,49.84,58.54,45.46,45.53,15,14,29
Metcalfe County,4,167,49.8,58.27,43.32,47.82,13,14,27
Wayne County,12,259,49.74,60.17,43.93,45.13,14,18,32
Hancock County,3,106,49.48,57.75,45.13,45.55,13,16,28
North Oldham,8,185,49.21,62.26,43.38,41.99,9,17,24
Walton-Verona,8,255,49.19,57.41,44.23,45.95,15,12,24
Madison Southern,11,154,48.96,60.21,43.65,43.02,16,14,30
Fort Knox,5,90,48.24,60.89,41.7,42.13,13,15,28
Letcher County Central,14,140,47.44,54.71,37.85,49.76,14,14,28
Jackson County,13,125,47.1,58.21,39.06,44.04,13,15,22
Beechwood,9,15,46.21,49.58,39.91,49.14,17,12,29
Spencer County,8,237,46.2,61.3,39.1,38.2,11,15,24
Webster County,2,260,46.12,55.97,36.78,45.6,15,15,29
Louisville Collegiate,7,149,45.94,53.45,38.03,46.33,16,12,28
Monroe County,4,170,45.52,56.96,39.62,39.96,11,15,26
Lone Oak,1,148,45.43,57.37,34.27,44.63,11,19,30
Magoffin County,15,156,44.99,52.58,36.97,45.41,15,16,30
Middlesboro,13,168,44.74,52.87,35.43,45.92,10,18,24
Murray,1,177,44.68,57.17,35.1,41.78,14,14,27
Southern,6,235,44.62,56.93,38.85,38.07,9,17,23
Frankfort,11,91,44.46,53.13,35.7,44.54,10,20,29
Johnson Central,15,129,44.44,54.82,33.04,45.45,11,17,28
Woodford County,11,270,44.19,57.53,36.74,38.31,10,19,28
North Laurel,13,184,43.73,56.63,32.7,41.86,11,17,24
Fairview,16,86,43.68,54.97,36.88,39.18,10,16,23
Casey County,12,47,43.51,55.86,35.78,38.89,10,19,25
Fort Campbell,2,89,42.88,56.62,29.7,42.31,8,17,23
Pike County Central,15,201,42.71,50.58,36.35,41.2,14,15,29
West Carter,16,261,42.69,54.66,33.9,39.52,10,19,29
Harlan,13,107,42.62,54.7,31.68,41.5,12,14,24
Phelps,15,199,42.59,50.82,34.68,42.25,18,8,16
Bracken County,10,29,41.77,47.11,38.85,39.34,16,13,29
Garrard County,12,97,41.73,50.89,33.88,40.41,13,13,25
Valley,6,252,41.58,51.59,33.34,39.82,9,20,29
Breckinridge County,3,31,41.44,53.19,33.12,38.03,8,18,26
Bath County,16,14,41.32,50.67,30.36,42.94,11,18,29
Washington County,5,258,40.94,52.72,32.23,37.87,8,18,26
St. Patrick,10,241,40.62,49.72,32.16,39.98,12,14,26
Lawrence County,15,137,40.4,48.85,34.56,37.8,11,15,23
Newport,9,179,40.18,48.26,33.8,38.48,11,15,24
Trigg County,2,246,40.17,48.86,29.41,42.24,10,19,25
Holy Cross (Louisville),6,120,40.15,59.23,29.49,31.71,6,21,26
Edmonson County,3,78,40.11,51.49,31.75,37.09,12,16,27
Fulton City,1,94,39.52,52.45,30.88,35.23,12,16,24
Estill County,14,82,39.41,51.93,31.61,34.69,12,18,30
Lynn Camp,13,151,39.39,48.43,30.94,38.8,13,13,24
Prestonsburg,15,207,39.34,48.01,29.11,40.89,11,17,27
Leslie County,14,139,38.92,53.17,26.56,37.03,7,20,27
Union County,2,250,38.86,55.23,26.82,34.52,8,19,18
North Bullitt,6,182,38.8,53.25,29.72,33.45,8,18,26
Logan County,4,147,38.4,50.77,32.48,31.96,10,17,25
Reidland,1,212,38.17,49.63,29.06,35.81,13,17,30
Morgan County,16,174,37.98,51.16,27.17,35.6,7,18,25
Brown,6,32,37.73,49.26,30.34,33.59,7,14,21
Todd County Central,4,245,37.62,51.09,26.8,34.97,9,20,25
Atherton,7,7,37.61,50.67,30.21,31.95,5,21,26
Lloyd Memorial,9,146,37.58,50.31,27.78,34.65,11,20,30
Cawood,13,49,37.31,51.71,22.77,37.44,10,19,24
Hickman County,1,116,36.9,51.03,26.14,33.54,10,18,25
Paris,10,195,36.85,45.29,25.89,39.36,10,17,27
Green County,5,103,36.64,50.95,28.52,30.45,9,18,27
Grant County,8,100,36.59,49.61,27.18,32.99,10,20,30
Glasgow,4,99,36,50.56,25.97,31.47,8,20,26
Fleming County,16,88,35.87,45.48,27.01,35.12,7,20,27
Marion County,5,158,35.8,51.31,24.14,31.96,5,21,26
Butler County,3,39,35.78,44.32,30.85,32.16,9,18,25
Jackson City,14,124,35.67,46.93,23.84,36.23,9,17,26
Owensboro Catholic,3,191,35.4,43.52,24.83,37.85,7,19,26
Lewis County,16,141,35.19,45.25,26.59,33.74,8,20,27
Oneida Baptist Institute,13,188,35.03,44.85,25.87,34.37,11,17,28
Red Bird,13,211,34.87,45.59,23.74,35.29,14,13,26
Caverna,5,48,34.62,51.02,22.93,29.91,7,18,24
Crittenden County,2,61,34.58,45.03,24.72,34,10,15,25
Deming,10,70,34.46,43.39,24.16,35.83,13,16,29
LaRue County,5,135,34.39,46.55,21.63,34.98,7,23,30
Cordia,14,59,34.16,49.85,21.49,31.14,7,20,27
Betsy Layne,15,22,33.99,46.47,21.42,34.09,11,18,28
Augusta,10,8,33.75,44.35,24.2,32.7,12,16,28
Kentucky Country Day,7,131,33.59,44.71,25.24,30.82,10,16,25
Beth Haven,6,20,33.15,44.58,25.52,29.33,9,16,25
Livingston Central,2,145,33.03,49.18,19.74,30.16,11,16,27
Carlisle County,1,45,32.85,46.94,19.22,32.4,8,16,24
Whitley County,13,266,31.95,45.8,22.45,27.58,8,19,25
Rockcastle County,12,214,31.89,42.6,21.99,31.09,5,22,27
Evangel Christian,6,83,31.79,37.3,25.01,33.07,15,9,24
Bellevue,9,18,31.49,37.97,19.69,36.8,10,15,25
Bourbon County,10,25,31.32,42.46,24.01,27.48,2,24,23
Menifee County,16,165,30.71,41.54,22.62,27.95,7,21,28
Model,11,169,29.88,40.89,18.89,29.85,8,21,28
Trimble County,8,247,29.5,39.97,20.29,28.25,7,18,25
Sheldon Clark,15,228,29.23,38.81,16.82,32.04,6,20,24
Carroll County,8,46,29.17,45.66,18.51,23.34,6,21,27
Owsley County,14,192,28.94,39.02,19.69,28.12,6,22,28
Jenkins,14,127,28.07,37.38,17.12,29.73,10,18,21
Danville,12,64,27.69,40.28,18.7,24.07,5,23,28
Monticello,12,172,27.12,39.7,14.84,26.81,7,21,25
Cloverport,NaN,271,27,39.47,18.47,23.06,7,19,25
Cumberland County,4,63,25.94,45.65,16.97,15.2,4,22,26
Dayton,9,68,25.92,34.5,13.04,30.22,10,17,25
Calvary Christian,10,42,25.77,34.36,16.06,26.89,8,17,24
Whitefield Academy,7,265,25.33,40.8,14.47,20.73,5,22,27
East Ridge,15,76,25.16,40.16,11.89,23.44,8,18,24
Eminence,8,81,24.12,33.67,13.37,25.31,8,18,25
Trinity (Whitesville),3,249,23.96,41.82,11.33,18.72,6,19,23
South Floyd,15,232,23.8,37.29,10,24.1,4,24,28
Wolfe County,14,269,22.32,33.51,9.57,23.88,5,22,26
Dawson Springs,2,67,21.86,35.46,10.93,19.19,5,21,26
Lyon County,2,152,21.25,38.65,6.83,18.27,4,21,25
Ludlow,9,150,20.5,34.42,5.93,21.16,6,21,27
Nicholas County,10,181,19.79,37.22,4.68,17.48,5,22,27
Williamsburg,13,267,19.08,35.54,9.3,12.4,5,22,24
Villa Madonna,9,253,18.18,28.59,6.76,19.19,5,19,22
Portland Christian,6,205,17.84,28.4,6.55,18.58,5,19,21
Heritage Academy,9,115,15.69,27.69,1.89,17.49,5,20,24
Burgin,12,37,15.65,29.43,4.56,12.96,7,17,24
Williamstown,8,268,15.39,31.27,3.01,11.89,1,25,26
Evarts,13,84,14.26,27,1.81,13.99,3,21,24
Ballard Memorial,1,10,13.03,25.47,1.64,11.99,2,25,26
Covington Latin,NaN,272,11.9,8.91,6.39,20.39,4,7,6
Community Christian (Paducah),1,56,11.29,24.69,-0.88,10.05,3,23,22
Piarist School,15,200,11.23,20.09,1.34,12.28,5,24,29
Riverside Christian,14,213,9.86,17.07,-0.52,13.03,9,20,29
Berea,11,19,8.69,21.88,-4.37,8.57,1,27,27
Providence,2,208,6.8,17.46,-6.57,9.51,1,22,19
St. Francis,6,238,5.11,17.82,-6.98,4.49,3,22,23
Kentucky School f/t Deaf,12,132,-2.33,4.22,-15.36,4.14,11,14,10
David School,15,65,-7.57,1.42,-18.67,-5.44,0,26,26
