name,region,id,rating,massey,colley,elo,wins,losses,games_played
Villa Madonna,9,251,38.5,49.86,29.32,36.32,15,15,29
Trimble County,8,245,38.47,49.62,29.12,36.67,10,15,24
Southwestern,12,234,38.42,51.01,26.83,37.43,5,23,28
Deming,10,69,38.4,47.47,30.64,37.1,14,13,27
Fleming County,16,87,38.39,45.37,31.58,38.23,13,15,27
Washington County,5,256,38.34,48.29,32.82,33.9,11,18,29
Bourbon County,10,25,37.69,48.22,29.42,35.42,11,19,30
Sheldon Clark,15,226,37.58,45.56,29.87,37.31,10,16,22
Danville,12,64,37.39,48.72,30.9,32.54,8,21,29
Burgin,12,37,37.36,46.56,29.67,35.86,14,9,22
Bethlehem,5,21,37.26,50.47,27.77,33.54,8,21,29
Red Bird,13,209,37.22,41.63,31.3,38.73,13,12,22
Augusta,10,8,37.01,44.47,27.94,38.61,15,14,29
Cumberland County,4,63,36.89,51.05,29.23,30.38,7,20,27
Magoffin County,15,155,36.44,48.35,24.06,36.91,9,20,29
Hart County,5,108,36.17,50.7,23.64,34.18,7,20,26
Hancock County,3,105,36.16,48.51,26.48,33.5,8,18,20
Butler County,3,39,36.12,44.1,28.55,35.69,9,15,23
Model,11,168,35.84,48.46,25.65,33.42,11,18,29
Greenup County,16,103,35.66,42.95,26.71,37.32,8,21,25
McLean County,3,162,35.55,48.51,25.76,32.38,9,17,26
Calvary Christian,10,42,35.45,44.13,26.25,35.98,14,13,25
Wolfe County,14,267,35.41,46.56,26.91,32.77,11,14,24
Lawrence County,15,136,35.14,46.86,25.81,32.76,8,20,22
Prestonsburg,15,206,34.75,45.49,26.39,32.37,9,19,28
Fulton County,1,94,34.63,47.27,21.9,34.72,6,19,20
Berea,11,19,34.59,44.79,25.31,33.68,13,14,27
North Bullitt,6,181,34.35,51.3,21.73,30,6,22,28
Union County,2,248,32.25,45.18,21.41,30.14,6,22,19
Frankfort,11,90,31.85,48.6,20.17,26.77,2,21,23
Livingston Central,2,144,31.83,44.89,21.74,28.85,9,17,26
Monroe County,4,169,31.53,46.19,22.25,26.16,6,22,28
Pendleton County,10,196,31.37,38.46,20.03,35.63,7,21,27
Henry County,8,113,31.16,47.73,18.46,27.28,7,19,26
Caverna,5,48,30.69,47.86,19.08,25.14,4,22,26
Harlan,13,106,30.32,42.56,20.02,28.38,6,22,28
Beth Haven,6,20,29.8,39.21,18.87,31.33,9,15,24
Oneida Baptist Institute,13,187,29.62,39.81,21.6,27.46,6,16,21
Williamsburg,13,265,29.43,43.18,21.85,23.25,5,21,23
Madison Southern,11,153,29.36,46.26,18.97,22.84,6,23,29
Ludlow,9,149,29.35,41.65,17.89,28.51,9,13,21
Monticello,12,171,29.31,44.68,20.02,23.24,4,23,26
Whitefield Academy,7,263,29.28,41.82,21.09,24.92,6,20,23
Jenkins,14,126,29.05,39.56,19.15,28.43,9,17,18
Kentucky Country Day,7,130,28.97,42.22,20.11,24.58,7,20,27
Betsy Layne,15,22,28.95,41.12,18.86,26.86,8,18,26
Carroll County,8,46,28.59,45.03,16.5,24.23,7,19,25
Brown,6,32,28.3,39.15,18.37,27.38,9,15,23
Dayton,9,67,27.87,36.58,18.41,28.62,11,16,25
Fort Knox,5,89,27.15,44.55,14.44,22.45,5,22,27
Dawson Springs,2,66,26.64,37.72,15.8,26.38,7,21,28
Jackson City,14,123,26.16,40.15,14.75,23.59,11,17,28
Trinity (Whitesville),3,247,25.54,42.49,12.9,21.24,7,18,23
Leslie County,14,138,25.1,39.58,12.92,22.81,4,21,25
Reidland,1,210,25.06,36.93,14.94,23.29,4,22,26
Russell,16,215,23.5,34.05,11.93,24.53,3,26,28
Cornerstone Christian,NaN,271,23.04,22.65,10.55,35.92,0,4,4
Logan County,4,146,21.93,35.68,12.27,17.85,2,25,27
Owsley County,14,191,21.41,37.73,5.93,20.56,5,21,26
Crittenden County,2,61,20.61,39.39,4.58,17.84,3,19,22
Williamstown,8,266,20.51,37.46,7.07,17.02,4,20,24
Ballard Memorial,1,10,19.48,39.5,6.37,12.57,2,21,23
Portland Christian,6,204,19.45,29.8,10.97,17.57,5,21,25
Bracken County,10,29,18.38,31.64,2.37,21.14,5,23,28
Silver Grove,10,227,18.08,29.4,3.97,20.88,4,22,26
Evarts,13,83,17.55,30.57,5.11,16.98,3,22,25
Menifee County,16,164,17.41,27.49,5.2,19.54,3,22,25
Nicholas County,10,180,16.99,31.86,3.34,15.76,3,21,24
Paris,10,194,16.41,27.71,4.52,17,3,19,22
South Floyd,15,230,13.62,24.48,3.79,12.58,2,26,27
Eminence,8,80,12.19,24.69,0.51,11.37,2,23,24
Heritage Academy,9,114,10.37,25.05,-3.26,9.31,3,21,24
Community Christian (Paducah),1,56,10.17,21.37,2.42,6.72,0,25,23
Riverside Christian,14,211,8.44,15.33,-2.64,12.63,9,17,24
Kentucky School f/t Deaf,12,131,8.18,12.88,-0.66,12.32,14,11,11
Cloverport,NaN,269,7.65,18.63,-2.83,7.16,0,24,23
St. Francis,6,236,6.52,18.94,-5.6,6.23,2,25,25
Covington Latin,NaN,270,2.73,5.4,-9.18,11.96,1,11,9
Piarist School,15,199,-4.16,0.42,-14.6,1.69,1,24,21
