name,region,id,rating,massey,colley,elo,wins,losses,games_played
McCreary Central,12,160,52.29,64.71,45.33,46.84,13,16,29
Breckinridge County,3,30,52.22,61.78,45.81,49.08,15,13,28
Franklin County,11,89,52.01,63.5,43.94,48.59,13,17,30
Montgomery County,10,169,51.82,58.29,47.14,50.01,13,16,29
Eastern,7,74,51.65,64.44,43.76,46.75,11,20,31
Russell,16,212,51.51,61.23,41.64,51.67,13,14,26
Elliott County,16,77,51.43,57.14,44.65,52.5,11,14,25
Bullitt Central,6,34,50.97,59.47,44.95,48.48,20,13,33
Louisville Collegiate,7,146,50.96,54.34,47.51,51.05,23,8,30
Highlands,9,115,50.87,61.84,44.53,46.24,13,15,26
East Jessamine,12,72,50.7,61.74,42.66,47.69,13,18,30
Raceland,16,205,50.65,58.7,45.09,48.16,17,12,28
Hopkins County Central,2,119,49.69,55.79,44.43,48.85,16,14,30
Garrard County,12,95,49.66,60.68,41.2,47.11,12,19,30
Lewis County,16,139,49.64,57.73,42.59,48.61,18,15,33
Campbellsville,5,43,49.45,57.07,41.02,50.27,16,16,31
Atherton,7,6,49.26,61.44,41.49,44.87,9,16,25
Hart County,5,108,49.13,54.75,44.51,48.13,15,13,28
Caldwell County,2,39,48.66,55.9,41.1,48.97,14,14,26
St. Henry,9,234,48.63,59.26,40.77,45.86,12,17,29
Washington County,5,254,48.43,58.03,37.99,49.27,17,13,29
Madison Southern,11,151,48.39,59.95,42.64,42.58,12,20,31
Conner,9,56,48.05,60.49,39.6,44.05,10,21,30
Sayre,11,216,48.01,58.11,40.98,44.95,13,17,27
Powell County,14,202,47.91,58.84,38.22,46.66,15,14,28
Calloway County,1,40,47.77,60.2,39.99,43.11,11,17,22
Whitley County,13,262,47.75,62.1,39.41,41.74,10,21,28
Fulton County,1,93,47.59,53.17,41.91,47.68,18,12,22
Hazard,14,109,47.59,59.15,37.76,45.86,13,14,27
Livingston Central,2,143,46.98,57.18,42.87,40.88,17,14,30
Williamsburg,13,263,46.71,56.66,40.17,43.3,14,16,27
Bell County,13,16,46.66,56.57,41.9,41.53,17,11,24
Kentucky Country Day,7,129,45.88,52.3,40.12,45.22,11,12,22
Murray,1,173,45.87,54.83,39.91,42.87,14,18,31
Union County,2,246,45.81,52.58,39.71,45.14,15,16,25
Barbourville,13,10,45.6,56.87,35.93,44.01,15,15,27
Harrison County,10,107,45.44,56.77,38.43,41.13,11,21,32
East Carter,16,71,45.42,57.53,34.47,44.26,10,17,27
Taylor County,5,239,45.31,60.07,37.19,38.68,5,23,28
Ryle,9,215,45.21,55.48,38.26,41.89,11,20,31
Bath County,16,13,44.73,56.71,37.88,39.61,16,15,29
Wolfe County,14,265,44.73,52.08,35.88,46.25,16,15,31
Grayson County,3,100,44.71,54.89,35.03,44.22,13,17,30
Robertson County,10,208,44.4,52.41,35.93,44.87,20,10,30
Green County,5,101,44.03,55.32,36.98,39.8,12,16,28
Breathitt County,14,29,43.78,52.9,32.11,46.33,14,19,33
Russell County,4,213,43.75,56.5,33.67,41.08,13,21,34
Bourbon County,10,24,43.52,57.76,35.11,37.68,10,20,30
Caverna,5,47,43.21,53.15,35.21,41.29,13,17,29
Moore,6,170,43.18,56.72,34.88,37.95,7,22,25
Grant County,8,98,43.07,55.95,34.25,39,9,20,25
Lloyd Memorial,9,144,42.98,50.07,34.79,44.08,11,16,24
Russellville,4,214,42.23,56.72,33.28,36.67,7,19,24
Tates Creek,11,238,41.74,55.36,36.02,33.85,5,25,30
Model,11,167,41.46,52.29,35.62,36.47,17,11,24
Shelby County,8,221,41.31,54.28,32.06,37.6,6,22,28
Allen County-Scottsville,4,2,41.08,56.58,31.66,35,9,19,24
Oneida Baptist Institute,13,184,40.83,46.68,33.07,42.73,14,13,27
Franklin-Simpson,4,90,40.36,56.39,30.07,34.62,7,23,30
Harlan,13,105,39.89,51.39,30.5,37.78,6,20,25
Butler County,3,38,39.82,54.1,28.01,37.36,11,14,25
Christian Academy-Louisville,7,50,39.5,54.31,30.58,33.6,6,21,23
Trinity (Whitesville),3,245,39.26,48.71,32.13,36.94,16,15,27
West Carter,16,257,39.16,51.99,27.9,37.59,9,19,27
Calvary Christian,10,41,38.84,42.59,31.49,42.43,19,12,31
Western,6,259,38.61,54.94,28.03,32.87,4,22,26
Berea,11,18,38.45,47.62,30.25,37.49,14,12,25
Sheldon Clark,15,223,38.36,49.69,28.25,37.15,11,20,28
Hancock County,3,104,38.1,48.27,26.85,39.16,14,16,22
Western Hills,11,260,38.1,50,28.38,35.93,10,21,31
Nelson County,5,174,38.06,50.45,27.75,35.99,10,21,31
Whitefield Academy,6,261,37.97,46.26,31.43,36.21,14,14,26
Letcher County Central,14,138,37.69,51.35,26.6,35.11,7,21,26
Fleming County,16,84,37.67,48.26,27.52,37.24,11,20,31
Ballard Memorial,1,9,37.64,47.3,32.34,33.28,12,16,27
Henry County,8,112,37.36,46.88,28.96,36.24,14,18,32
Trimble County,8,243,37.32,46.95,28.66,36.37,13,17,29
Greenup County,16,102,37.31,48.31,27.75,35.87,8,18,24
Edmonson County,3,75,37.26,51.3,24.75,35.72,10,22,32
Bethlehem,5,20,37.25,48.51,26.16,37.1,10,18,28
Middlesboro,13,166,37.09,48.24,27.61,35.43,15,15,25
Carroll County,8,45,36.46,48.21,26.98,34.19,9,20,25
Fairview,16,82,35.67,48.74,26.1,32.17,8,19,24
Menifee County,16,163,35.42,46.05,26.23,33.98,10,17,27
Bellevue,9,17,35.19,46.24,24.77,34.58,14,17,30
St. Francis,7,233,34.37,47.86,24.32,30.94,13,16,28
Carlisle County,1,44,34.31,42.66,26.86,33.42,13,16,27
Nicholas County,10,177,33.95,44.96,26.5,30.4,10,17,27
Fort Knox,5,87,33.53,44.55,23.7,32.34,6,19,25
Buckhorn,14,33,33.19,46.76,19.38,33.43,9,20,26
Magoffin County,15,153,32.93,40.84,20.58,37.38,9,20,29
Prestonsburg,15,203,31.87,39.96,22.37,33.28,14,19,33
Rockcastle County,12,209,31.52,49.12,20.53,24.91,5,25,30
Villa Madonna,9,249,31.18,40.69,21.41,31.43,15,16,30
McLean County,3,161,30.99,47.38,20.91,24.66,7,21,28
Lyon County,2,149,30.93,43.95,18.37,30.48,8,19,27
Betsy Layne,15,21,30.75,39.5,22.85,29.9,12,16,27
Fort Campbell,2,86,30.14,36.4,24.43,29.57,6,19,19
Casey County,12,46,29.9,42.77,20.94,26,3,28,30
Eminence,8,78,29.9,37.97,20.81,30.93,15,15,30
Augusta,10,7,29.89,39.41,18.86,31.39,12,15,24
Trigg County,2,242,29.84,43.7,21.27,24.55,11,14,21
Shawnee,7,220,29.77,39.02,23.06,27.23,6,23,29
Frankfort Christian,NaN,270,29.46,34.2,17.02,37.14,4,4,8
St. Mary,1,235,28.96,37.79,18.91,30.17,9,20,26
Portland Christian,7,201,28.85,37.11,19.78,29.65,13,15,28
Lawrence County,15,135,27.67,42.24,15.27,25.49,8,22,28
Brown,7,31,27.61,37.19,16.59,29.07,11,18,29
Bracken County,10,28,27.14,38.76,15.04,27.61,5,25,29
Crittenden County,2,61,27.05,37.38,16.7,27.07,7,20,23
East Ridge,15,73,26.83,35.38,15.92,29.18,8,20,23
Owsley County,14,188,25.94,33.11,18.36,26.35,12,16,25
Red Bird,13,206,25.39,38.55,14.76,22.88,10,21,27
Dawson Springs,2,65,25.14,34.81,16.27,24.32,10,20,30
Cumberland County,4,62,24.63,42.32,15.91,15.67,4,25,29
Hickman County,1,114,24.52,36.76,11.52,25.27,11,21,25
Phelps,15,195,24.35,34.03,11.85,27.18,10,21,26
Pineville,13,199,24.07,39.38,13.07,19.75,5,22,24
Christian Fellowship,NaN,267,24.02,31.49,14.6,25.98,13,15,26
Rose Hill Christian,16,210,23.28,28.24,17.21,24.4,9,18,18
St. Patrick,10,236,23.11,35.17,14.04,20.13,11,20,30
Owen County,8,185,22.83,35.2,10.8,22.49,5,23,28
Ludlow,9,147,19.51,29.89,7.64,21,6,21,26
June Buchanan,14,128,19.39,25.2,10.18,22.78,10,18,28
Jackson City,14,122,17.92,35.47,2.97,15.32,6,21,26
Thomas Nelson,5,240,16.96,34.46,5.99,10.43,2,28,30
Metcalfe County,4,165,16.5,34.48,5.79,9.22,4,25,28
Williamstown,8,264,16.03,26.94,3.9,17.25,2,29,31
Burgin,12,36,15.54,19.54,6.65,20.43,10,17,26
Beth Haven,6,19,15.19,24.5,5.51,15.55,6,21,27
Dayton,9,66,12.1,20.58,-0.08,15.8,6,24,28
Cloverport,NaN,268,6.57,16.31,-5.08,8.47,2,26,25
Walden,NaN,271,5.91,15.13,-10.44,13.04,2,16,18
Fulton City,1,92,5.65,16.35,-5.45,6.05,1,24,20
Evangel Christian,6,80,4.95,13.3,-7.04,8.58,3,21,23
Jenkins,15,125,4.38,16.1,-6.33,3.36,0,29,29
Kentucky School f/t Deaf,12,130,3.65,11.29,-11.69,11.36,1,18,7
Covington Latin,NaN,269,2.19,1.16,-3.87,9.3,4,10,12
Lee County,14,136,1.89,8.35,-6.65,3.97,0,30,30
Heritage Academy,9,113,1.77,4.53,-9.07,9.84,5,19,24
Community Christian (Paducah),1,55,0.31,11.59,-11.06,0.4,2,26,27
Piarist School,15,196,-1.95,2.08,-9.92,1.98,3,26,28
Silver Grove,10,224,-6.92,-2.56,-18.31,0.11,2,24,23
Riverside Christian,14,207,-8.35,1.82,-19.95,-6.92,2,26,28
