name,region,id,rating,massey,colley,elo,wins,losses,games_played
Highlands,9,115,70.74,78.47,67.03,66.73,20,12,27
North Laurel,13,180,70.28,71.05,66.7,73.1,23,12,31
South Oldham,8,227,70.15,80.7,67.26,62.5,21,10,31
Simon Kenton,8,224,69.94,79.87,68.4,61.54,18,11,28
Central Hardin,5,49,69.79,78.38,66.32,64.68,19,10,29
Fern Creek,6,83,69.17,81.41,62.82,63.29,14,12,22
Logan County,4,145,69.08,74.46,67.09,65.68,25,7,30
Clinton County,4,53,68.7,72.53,68.17,65.41,24,8,26
Central,7,48,68.06,75.48,68.25,60.46,18,9,27
Gallatin County,8,94,68.06,69.42,63.38,71.37,27,6,30
Marion County,5,155,67.92,74,65.24,64.52,22,9,31
Paul Laurence Dunbar,11,192,67.83,78.72,60.64,64.12,14,18,31
Hopkinsville,2,120,67.7,78.11,64.49,60.51,16,14,24
Paducah Tilghman,1,189,67.2,75.97,62.23,63.4,16,12,28
Corbin,13,58,66.99,67.44,64.65,68.89,21,9,28
Spencer County,8,231,66.41,71.12,61.53,66.57,21,12,28
Owensboro Catholic,3,187,66.3,75.69,60.82,62.39,18,12,28
Glasgow,4,97,65.66,70.19,62.79,64,21,11,30
Christian County,2,51,65.48,72.37,60.66,63.42,15,17,25
Knott County Central,14,131,65.29,66.73,62.99,66.14,23,10,31
Eastern,7,74,65.22,71.74,60.83,63.09,16,16,32
Greenwood,4,103,65.12,72.8,59.13,63.44,16,12,28
Perry County Central,14,194,65.03,66.95,59.47,68.67,19,13,29
Jeffersontown,6,124,64.88,73.56,62.26,58.82,18,13,31
DeSales,6,67,64.64,72.93,62.2,58.79,18,12,30
Conner,9,56,64.24,73.64,59.97,59.12,16,13,26
Bourbon County,10,24,64.1,71.19,61.96,59.16,21,11,31
Union County,2,245,64.1,67.54,61.21,63.56,19,9,24
Allen County-Scottsville,4,2,63.88,68.09,64.18,59.36,23,9,32
Paintsville,15,190,63.75,68.99,62.78,59.47,19,8,26
Bullitt Central,6,34,63.49,69.44,57.97,63.04,23,11,33
Pulaski County,12,204,63.4,72.38,56.92,60.9,20,12,27
Frederick Douglass,11,91,63.16,75.71,57.71,56.04,13,19,30
Caldwell County,2,39,63.13,67.69,60.4,61.3,19,11,28
Tates Creek,11,237,62.65,74.41,59.31,54.24,14,14,27
Rowan County,16,210,62.49,62.76,64.04,60.67,26,6,32
West Jessamine,12,257,62.27,72.35,57.68,56.77,16,13,27
Boyd County,16,26,61.68,61.92,58.58,64.53,24,11,33
St. Henry,9,233,61.31,70.7,51.86,61.37,15,13,28
Ashland Blazer,16,5,61.27,65.34,54.27,64.19,18,17,32
Murray,1,173,61.07,69.47,54.82,58.91,16,13,27
Somerset,12,225,60.69,72.7,54.48,54.89,16,15,31
Barbourville,13,10,60.21,64.96,56.92,58.77,21,10,31
Hazard,14,109,60.1,62.65,56.78,60.85,26,9,33
Montgomery County,10,169,59.88,64.16,55.92,59.58,18,12,30
Grant County,8,98,59.67,68.08,56.58,54.35,19,12,28
Mercer County,12,164,59.48,66.54,53.67,58.23,18,12,29
South Warren,4,228,59.37,68.34,51.49,58.29,14,15,27
Harlan County,13,106,59.19,68.48,54.63,54.46,19,8,21
Moore,6,170,59.07,70.59,53.33,53.29,16,14,29
Franklin-Simpson,4,90,59.06,65.83,55.33,56.02,16,13,29
Henderson County,2,110,58.78,68.39,52.5,55.47,16,12,24
Bishop Brossart,10,22,58.39,67.6,51.34,56.22,19,11,30
Harlan,13,105,58.31,63.24,55.69,55.99,20,13,33
Lyon County,2,149,57.91,60.45,57.5,55.76,21,10,29
Morgan County,16,171,57.8,64.05,54.14,55.22,18,12,30
Lewis County,16,139,57.77,61.72,53.29,58.31,21,10,31
Elizabethtown,5,76,57.74,71.15,49.58,52.48,13,14,27
Muhlenberg County,3,172,57.36,64.59,53.11,54.39,16,11,27
Middlesboro,13,166,57.3,66.58,51.54,53.8,17,14,29
Franklin County,11,89,56.99,65.53,52,53.45,15,14,29
Bardstown,5,11,56.87,65.41,50.27,54.93,15,16,31
Bell County,13,16,56.86,65.52,52.48,52.57,18,12,26
Christian Academy-Louisville,7,50,56.41,65.3,52.27,51.68,13,16,27
Southern,6,229,55.82,68.14,48.62,50.7,13,12,25
Bryan Station,11,32,55.8,70.55,46.34,50.52,6,22,26
Breathitt County,14,29,55.47,59.07,50.34,57.01,20,10,28
Lloyd Memorial,9,144,55.47,66.41,49.07,50.95,16,10,25
Doss,6,69,55.44,67.36,47.35,51.63,10,20,29
Valley,6,247,55.4,68.51,48.69,48.99,12,14,26
Webster County,2,255,54.6,65.62,51.29,46.89,16,14,29
Mason County,10,157,54.54,61.06,48.03,54.53,15,16,30
Campbellsville,5,43,54.51,62.72,46.9,53.92,18,13,31
North Oldham,8,181,54.21,69.08,46.15,47.4,13,18,31
Lawrence County,15,135,54.1,57.31,51.01,53.98,22,8,27
West Carter,16,256,53.54,59.48,50.3,50.84,16,13,29
Madison Southern,11,151,53.53,63.07,48.2,49.31,16,17,31
Dixie Heights,9,68,53.52,65.3,46.01,49.25,11,20,30
North Hardin,5,179,53.49,67.65,43.87,48.97,12,19,30
East Carter,16,71,53.38,55.32,48.33,56.49,12,14,25
Monroe County,4,168,53.24,63.87,48.5,47.34,11,15,26
Boyle County,12,27,52.77,65.21,44.45,48.64,9,17,26
Marshall County,1,156,52.64,65.42,43.66,48.85,13,19,24
Washington County,5,253,52.22,62.95,49.22,44.5,19,13,31
Robertson County,10,207,52.12,61.22,45.09,50.05,22,9,29
Fairdale,6,81,51.64,63.17,42.93,48.84,13,19,29
Model,11,167,51.58,59.69,44.39,50.66,18,11,28
Anderson County,8,3,51.46,60.06,44.97,49.36,14,13,27
Whitley County,13,261,51.33,59.05,46.13,48.82,17,14,22
Newport Central Catholic,9,176,51.3,65.85,43.78,44.27,9,19,26
Ohio County,3,182,51.05,62.69,44.2,46.25,15,16,30
Holy Cross (Covington),9,117,50.89,63.5,42.65,46.52,9,19,28
Grayson County,3,100,50.8,57.49,41.08,53.85,17,15,32
Garrard County,12,95,50.7,59.71,42.82,49.58,13,15,27
Barren County,4,12,50.58,61.53,42.25,47.97,15,15,28
Letcher County Central,14,138,49.94,57.67,44.2,47.96,18,13,30
Paris,10,191,49.84,61.82,41.15,46.55,9,18,25
Hopkins County Central,2,119,49.76,58.88,45.51,44.89,12,15,27
Daviess County,3,64,49.56,63.66,39.92,45.09,10,15,25
DuPont Manual,7,70,49.48,62.23,42.55,43.66,10,21,31
Harrison County,10,107,49.47,58.4,41.79,48.21,11,19,30
Buckhorn,14,33,49.39,53.66,43.51,51,21,10,28
Western,6,258,48.84,62.33,41.07,43.12,10,20,29
Raceland,16,205,48.56,56.78,40.46,48.43,16,14,26
Southwestern,12,230,48.14,61.23,38.32,44.87,13,17,28
Calloway County,1,40,47.99,59.35,41.64,42.98,11,18,26
Lynn Camp,13,148,47.98,52.46,45.09,46.38,15,14,21
Casey County,12,46,47.74,60.82,38.41,44,14,17,29
Williamsburg,13,262,47.66,55.29,40.72,46.98,16,14,25
North Bullitt,6,178,47.62,61.63,37.7,43.54,9,22,29
Carlisle County,1,44,47.44,54.86,42.63,44.84,18,14,30
Holmes,9,116,47.01,61.76,38.08,41.2,8,21,29
Holy Cross (Louisville),6,118,45.98,61.44,35.27,41.23,14,15,28
Shelby County,8,220,45.98,61.68,36.54,39.72,8,21,29
Louisville Collegiate,7,146,45.13,54.09,39.69,41.62,13,14,27
McLean County,3,161,44.92,56.84,33.46,44.45,11,15,26
Kentucky Country Day,7,129,44.58,53.41,36.81,43.51,14,15,28
Calvary Christian,10,41,44.49,48.96,37.01,47.51,20,11,30
Thomas Nelson,5,239,44.06,53.46,37.56,41.17,18,13,30
Russell,16,211,44.02,53.04,35.71,43.33,9,18,26
Adair County,5,1,43.82,53.45,36.7,41.33,12,19,29
Magoffin County,15,153,43.66,52.13,35.85,42.98,15,15,30
East Jessamine,12,72,43.6,57.08,34.56,39.16,11,18,28
Cordia,14,59,43.36,53.22,31.95,44.92,8,22,29
Livingston Central,2,143,43.16,48.01,41.13,40.35,15,14,28
Pike County Central,15,197,42.87,48.66,36.58,43.36,18,14,27
Fulton County,1,93,42.64,53.2,33.74,40.98,15,14,21
Western Hills,11,259,42.6,58.09,33.13,36.59,11,19,29
Hart County,5,108,42.55,56.73,32.31,38.61,10,19,29
Meade County,3,162,42.28,58.34,30.25,38.24,12,18,27
Carroll County,8,45,42.13,51.59,35.95,38.85,12,13,20
Warren East,4,252,41.94,55.81,33.76,36.24,11,18,28
Butler County,3,38,41.84,51.86,35.94,37.71,14,11,25
Pendleton County,10,193,41.65,59.41,34.34,31.21,10,18,28
Trimble County,8,242,41.33,45.14,36.8,42.05,13,15,25
Bath County,16,13,41.1,50.53,34.05,38.73,12,21,31
Green County,5,101,40.84,54.97,31.47,36.08,10,18,28
Powell County,14,202,40.44,48,28.75,44.56,13,15,28
Sayre,11,215,40.29,53.65,29.14,38.09,9,21,29
Henry County,8,112,40.26,51.03,30.11,39.66,12,19,31
Boone County,9,23,39.95,51.95,31.4,36.51,7,23,29
Trinity (Whitesville),3,244,38.61,53.85,29.63,32.35,13,16,28
Edmonson County,3,75,38.44,49.13,29.01,37.18,12,18,30
Prestonsburg,15,203,38.37,48.17,31.62,35.32,16,16,32
Metcalfe County,4,165,38.22,51.69,29.35,33.61,11,21,31
Atherton,7,6,38.19,54.14,27.17,33.27,5,22,27
McCreary Central,12,160,38.18,54.43,25.89,34.21,9,24,29
Iroquois,6,121,37.48,52.56,25.29,34.61,7,23,30
Ryle,9,214,37.37,53.81,27.15,31.16,6,21,26
Bracken County,10,28,36.77,45.68,28.78,35.84,14,18,29
St. Mary,1,234,36.77,45.57,31.61,33.13,12,18,25
Sheldon Clark,15,222,36.71,50.43,28.42,31.29,10,20,23
Trigg County,2,241,36.69,46.29,29.7,34.07,11,17,25
Phelps,15,195,36.45,45.34,28.5,35.52,15,15,21
Shawnee,7,219,36.05,53.15,26.68,28.31,11,18,28
Russellville,4,213,36,49.83,25.63,32.53,8,17,22
East Ridge,15,73,35.92,44.54,24.88,38.34,12,16,23
Jackson County,13,123,34.99,45.78,23.16,36.02,8,22,28
Berea,11,18,34.25,41.48,24.1,37.18,18,13,25
Greenup County,16,102,34.02,44.1,25.08,32.88,11,19,27
Apollo,3,4,33.82,46.67,21.98,32.82,3,25,27
Crittenden County,2,61,33.74,41.45,26.8,32.96,11,19,25
Fleming County,16,84,33.63,41.47,28.03,31.39,11,19,26
Estill County,14,79,33.52,44.15,20.85,35.56,10,21,31
Floyd Central,15,85,33.39,43.15,21.26,35.76,6,25,29
St. Francis,7,232,33.39,43.49,21.64,35.04,13,14,25
Russell County,4,212,33.01,50.64,23.52,24.89,7,24,29
Betsy Layne,15,21,32.91,44.74,25.84,28.14,13,16,29
Rockcastle County,12,208,32.68,53.2,21.96,22.87,5,25,30
Portland Christian,7,201,32.42,36.21,24.34,36.71,16,14,28
Todd County Central,4,240,31.75,49.73,20.46,25.05,5,24,25
Burgin,12,36,30.98,29.78,24.77,38.4,20,9,27
Whitefield Academy,6,260,30.63,41.59,20.72,29.58,10,19,28
Cumberland County,4,62,30.61,46.89,20.49,24.44,6,23,28
Augusta,10,7,30.55,41.03,18.18,32.43,10,18,24
Ludlow,9,147,30.47,36.21,26.39,28.82,14,16,28
Leslie County,14,137,30.46,41.07,20.26,30.06,7,20,27
Red Bird,13,206,30.3,42.39,22.05,26.45,9,21,27
Pineville,13,199,30.19,35.71,23.86,31.02,10,19,25
Belfry,15,15,30.13,44.97,19.24,26.2,8,22,28
Oneida Baptist Institute,13,184,29.95,34.3,20.27,35.29,9,16,24
Fairview,16,82,29.9,40.22,20.82,28.65,10,20,25
Wolfe County,14,264,29.47,41.68,17.89,28.83,10,21,31
Fort Campbell,2,86,29.24,37.3,25.18,25.24,5,21,18
Nelson County,5,174,28.45,44.94,16.13,24.27,3,28,30
Bethlehem,5,20,27.7,41.61,16.4,25.09,8,20,28
Bellevue,9,17,26.41,38.5,15.15,25.57,10,22,31
Villa Madonna,9,248,25.65,33.18,14.5,29.28,12,19,27
Dawson Springs,2,65,25.35,35.72,20.86,19.47,9,20,29
Menifee County,16,163,24.73,37.17,14.25,22.76,9,22,31
Hancock County,3,104,24.44,41.52,8.56,23.24,6,22,23
Walden,NaN,270,23.56,23.48,17.31,29.9,18,10,25
Williamstown,8,263,22.68,32.31,12.87,22.85,9,22,31
Ballard Memorial,1,9,22.26,33.04,13.84,19.9,4,21,23
Nicholas County,10,177,22.24,33.52,11.63,21.57,6,21,27
Community Christian (Paducah),1,55,21.81,34.13,13.27,18.02,8,21,25
Brown,7,31,21.6,34.52,9.84,20.43,7,23,29
Owsley County,14,188,21.37,32.46,10.32,21.33,11,17,28
Owen County,8,185,20.41,32.61,8.51,20.1,5,24,29
Dayton,9,66,20.09,29.52,9.41,21.33,8,21,27
June Buchanan,14,128,18.97,32.16,7.42,17.32,8,21,28
Caverna,5,47,17.99,34.99,5.16,13.82,1,26,27
Evangel Christian,6,80,16.31,20.86,5.63,22.45,12,19,31
Fort Knox,5,87,15.41,27.45,5.96,12.82,2,24,25
Hickman County,1,114,15.37,25.44,5.46,15.22,9,18,22
Fulton City,1,92,14.67,23.28,7.65,13.08,7,23,21
Rose Hill Christian,16,209,14.17,22.95,1.8,17.77,4,25,20
Christian Fellowship,NaN,266,14.05,20.51,2.03,19.6,7,21,26
Beth Haven,6,19,12.22,22.53,0.8,13.33,6,23,27
Eminence,8,78,11.53,19.05,1.59,13.95,3,26,28
Jackson City,14,122,9.79,21.65,-2.52,10.25,7,21,28
Jenkins,15,125,8.83,18.87,1.56,6.05,3,27,30
Frankfort Christian,NaN,271,8.02,15.32,-4.12,12.86,3,26,28
Danville Christian,NaN,269,7.15,7.14,-4.82,19.11,6,19,21
Silver Grove,10,223,5.43,9.29,-4.36,11.37,9,18,23
St. Patrick,10,235,5.3,17.93,-7.78,5.75,1,30,27
Cloverport,NaN,268,1.99,13.64,-9.08,1.4,1,28,27
Lee County,14,136,1.08,9.33,-10.16,4.08,6,25,30
Kentucky School f/t Deaf,12,130,-1.54,-6.14,-11.93,13.46,0,22,7
Piarist School,15,196,-4.68,6.4,-14.52,-5.92,0,29,28
Heritage Academy,9,113,-5.19,2.67,-19.08,0.84,2,22,24
Covington Latin,NaN,267,-11.45,-11.23,-23.26,0.13,1,18,17
