name,region,id,rating,massey,colley,elo,wins,losses,games_played
Grant County,8,102,63.18,69.53,58.66,61.35,16,14,26
Lafayette,11,138,62.57,72.61,57.91,57.19,12,16,27
Holy Cross (Covington),9,122,62.29,71.6,61.51,53.78,13,13,24
Graves County,1,103,61.94,69.55,56.45,59.82,16,14,21
Bullitt East,8,37,61.74,69.89,60.24,55.09,20,9,26
Bowling Green,4,27,61.3,73.31,56.34,54.26,14,11,24
Russellville,4,222,61.18,70.14,55.76,57.64,16,11,27
South Laurel,12,236,61.03,62.66,54.84,65.58,19,10,28
Breathitt County,14,31,61,63.09,55.79,64.13,20,10,30
Hopkins County Central,2,124,60.42,71.18,57.45,52.64,20,10,29
Fulton City,1,96,60.25,68.19,56.14,56.42,20,10,28
Hopkinsville,2,125,60.12,67.36,53.18,59.82,15,13,27
Mayfield,1,163,60.04,70.01,58.41,51.69,16,11,25
Conner,9,58,59.21,73.3,51.18,53.14,11,14,22
Fleming County,10,89,59.21,65.31,56.49,55.84,17,10,27
Bishop Brossart,10,24,58.73,68.25,54.4,53.54,15,15,30
Harrodsburg,12,111,58.72,66.29,53.32,56.55,17,11,28
Franklin-Simpson,4,95,58.57,67.69,51.62,56.39,18,12,27
Ballard Memorial,1,11,58.39,67.39,55.24,52.54,15,10,23
Murray,1,181,58.02,70.26,53.25,50.56,14,12,22
Mercer County,12,168,57.97,68.25,53.2,52.46,15,14,28
Madisonville-North Hopkins,2,157,57.92,67.16,51.02,55.58,12,16,25
Jackson County,13,128,57.9,61.96,55.72,56.02,16,9,21
Fern Creek,7,88,57.81,71.04,54.81,47.57,15,12,26
Union County,2,252,57.67,71.96,52.51,48.53,13,16,26
Anderson County,8,5,57.35,66.53,53.03,52.48,15,12,27
Campbell County,10,44,57.13,61.46,53.63,56.29,14,16,30
Christian Academy-Louisville,7,53,56.35,61.8,51.51,55.74,20,9,24
South Oldham,8,237,56.33,64.22,51.29,53.48,16,13,28
Johnson Central,15,132,56.29,62.51,48.26,58.11,16,12,26
Southwestern,12,239,56.23,65.71,49.61,53.38,17,11,26
Owensboro Catholic,3,194,55.7,69.23,49.01,48.86,9,16,25
Powell County,14,209,55.62,59.44,50.92,56.52,18,10,28
Central Hardin,5,52,55.47,60.71,51.48,54.23,13,14,27
Woodford County,11,274,55.39,65.51,51.32,49.34,15,13,28
Bullitt Central,8,36,54.88,63.1,49.81,51.73,16,12,26
Red Bird,13,214,54.88,58.58,48.31,57.74,22,5,25
Campbellsville,5,45,54.67,62.59,50.73,50.71,15,12,27
Trinity (Whitesville),3,251,54.46,62.97,49.7,50.72,18,11,27
Shawnee,6,228,54.29,67,47.85,48.01,17,12,27
Doss,6,72,54.1,67.93,48.05,46.3,10,17,26
Greenwood,4,107,53.92,64.82,46.99,49.97,14,15,26
Newport Central Catholic,9,184,53.89,65.61,47.74,48.31,11,19,30
Bethlehem,5,22,53.82,60.82,49.82,50.81,14,12,26
Hazard,14,113,53.81,57.46,49.41,54.56,17,12,25
Beth Haven,6,21,53.76,63.2,46.22,51.85,20,8,25
DuPont Manual,7,73,53.71,70.18,47.17,43.78,8,18,26
Meade County,5,166,53.44,60.28,49.75,50.28,13,14,26
Western,6,266,53.02,63.31,47.69,48.06,10,14,24
East Carter,16,74,52.85,62.66,45.85,50.04,16,12,28
Augusta,10,9,52.82,55.35,50.37,52.74,22,6,26
North Laurel,12,188,52.78,61.2,47.34,49.81,15,13,25
Pike County Central,15,204,52.69,61.99,44.36,51.71,15,14,28
Garrard County,12,99,52.53,63.2,44.25,50.16,14,13,26
Russell,16,220,52.53,59.17,47.52,50.91,16,14,29
Pendleton County,10,200,52.45,62.69,47.69,46.98,13,14,27
Nelson County,5,182,52.44,60.7,49.34,47.27,15,13,28
Butler County,3,40,52.05,61.15,49.41,45.58,16,11,26
Monroe County,4,174,51.94,58.34,45.78,51.69,17,12,28
Heath,1,114,51.7,62.71,45.78,46.59,13,12,25
Barren County,4,14,51.59,60.43,46.45,47.9,17,13,30
Belfry,15,17,51.46,55.74,46.18,52.45,18,10,22
Jeffersontown,7,129,51.2,66.32,42.56,44.71,9,20,28
Estill County,10,82,50.79,54.57,46.72,51.07,17,13,30
Beechwood,9,16,50.76,52.94,46.69,52.64,18,10,28
Atherton,7,8,50.54,63.96,44.31,43.34,9,19,27
Central,6,51,50.36,66.57,42.56,41.96,10,15,21
Adair County,5,1,50.2,60.33,46.84,43.44,14,14,28
Lyon County,2,154,50.18,60.58,46.08,43.88,18,10,23
Boyd County,16,28,50.16,62.57,40.69,47.21,11,16,23
Cordia,14,60,50.07,51.77,46.11,52.33,19,11,30
Waggener,7,256,49.84,62.4,43.74,43.37,9,12,21
Lincoln County,12,146,49.79,59.04,42.44,47.88,10,18,27
Sheldon Clark,15,231,49.78,56.17,45.66,47.52,13,11,23
Lloyd Memorial,9,148,49.77,56.06,47.24,46,13,16,28
Raceland,16,213,49.76,56.76,45.17,47.36,19,11,27
Muhlenberg South,3,180,49.64,59.28,43.08,46.56,12,17,27
Elliott County,16,80,49.36,53.96,42.66,51.46,16,13,28
St. Patrick,10,243,49.36,56.44,44.23,47.42,16,12,26
Fort Knox,5,92,49.04,60.42,42.97,43.73,11,15,24
Holy Cross (Louisville),6,123,48.82,62.11,41.73,42.62,9,14,23
Green County,5,105,48.22,57.33,43.06,44.26,13,12,25
Carlisle County,1,46,48.12,60.11,40.71,43.52,12,17,26
Lexington Christian,11,145,48.11,59.78,41.78,42.76,12,15,27
Paris,10,198,47,49.4,43.1,48.48,14,16,30
Bardstown,5,13,46.92,61.47,40.6,38.69,10,15,25
June Buchanan,14,133,46.57,52.89,41.05,45.77,15,14,26
Breckinridge County,3,32,46.43,63.51,37.98,37.8,7,19,26
Jenkins,14,130,46.2,50.92,40.3,47.37,16,12,28
McCreary Central,12,164,46.18,55.31,40.26,42.96,13,12,21
Marion County,5,160,45.93,56.6,38.78,42.42,10,16,26
Ludlow,9,152,45.9,47.5,41.71,48.49,16,8,23
Millard,15,171,45.6,50.46,39.29,47.04,15,10,24
Logan County,4,149,45.27,60.26,39.42,36.13,9,17,25
Allen Central,15,3,44.69,51.08,36.52,46.47,14,13,27
Leslie County,14,141,44.68,50.94,39.61,43.49,11,15,23
Clinton County,4,57,44.4,53.48,38.03,41.7,15,16,26
Franklin County,11,94,44.32,58.29,34.18,40.5,5,20,25
Knox Central,13,136,44.25,52.02,38.72,41.99,10,17,24
Owsley County,14,195,44.14,52.78,35.32,44.33,12,13,25
Evarts,13,84,44.06,51.53,36.96,43.7,14,13,27
Valley,6,254,44.05,58.48,35.36,38.31,8,19,27
Pulaski County,12,212,43.96,57.03,35.56,39.29,10,19,27
Knott County Central,14,135,43.9,53.02,35.56,43.11,11,15,26
Spencer County,8,240,43.67,53.88,36.14,40.98,13,15,28
Sayre,11,224,43.64,50.52,38.62,41.78,18,11,29
Madison Southern,11,156,43.17,55.94,35.48,38.09,10,17,27
Caverna,5,49,42.72,51.61,33.57,42.98,11,15,26
Williamstown,8,272,42.18,50.86,37.04,38.64,17,11,28
Harrison County,10,110,42.12,53.53,34.41,38.41,7,20,27
Carroll County,8,47,42.09,52.44,35.64,38.19,13,13,26
Boone County,9,25,41.96,56.85,33.49,35.55,3,21,22
Lone Oak,1,150,41.6,56.04,31.12,37.65,7,20,25
Western Hills,11,267,41.54,54.19,33.54,36.89,8,17,25
Washington County,5,261,40.9,54.07,29.62,39.01,9,19,28
Oneida Baptist Institute,13,191,40.8,45.95,32.3,44.15,13,16,29
Pikeville,15,205,40.77,46.79,32.7,42.82,8,18,24
Model,11,173,40.63,45.24,33.14,43.51,18,10,27
Crittenden County,2,62,40.45,55.16,31.31,34.86,14,14,26
Lawrence County,16,139,39.94,53.25,29.74,36.82,7,19,25
Hart County,5,112,39.84,49.58,30.24,39.69,8,22,30
Russell County,12,221,39.74,49.97,30.49,38.75,8,18,26
McLean County,3,165,39.54,51.6,34.19,32.84,9,17,23
Livingston Central,2,147,39.49,51.62,32.86,34,13,13,25
Kentucky Country Day,NaN,277,39.23,49.61,29.51,38.58,15,10,24
Bryan Station,11,34,39.1,53.12,29.24,34.94,2,24,25
Betsy Layne,15,23,38.46,45.43,30.18,39.77,14,15,29
Middlesboro,13,170,38.44,50,31.16,34.17,12,17,28
Lewis County,16,143,38.05,49.88,29.55,34.71,9,16,22
Owen County,8,192,37.71,47.31,29.17,36.66,10,14,24
Wolfe County,14,273,37.66,44.39,25.69,42.91,11,18,29
Greenup County,16,106,36.64,48.8,24.44,36.68,7,18,24
Newport,9,183,36.4,47.5,29.59,32.11,10,16,20
Caldwell County,2,41,36.22,46.27,29.81,32.59,11,16,24
Trigg County,2,248,36.04,42.48,27.87,37.77,11,17,24
Cloverport,NaN,275,35.89,46.02,27.8,33.85,12,15,26
Prestonsburg,15,210,35.27,45.87,25.9,34.05,10,19,29
Trimble County,8,249,34.97,44.42,26.86,33.64,9,18,27
Warren East,4,260,34.85,50.33,23.28,30.93,5,22,27
Whitley County,13,270,34.76,41.52,25.65,37.1,10,19,25
West Carter,16,264,34.4,46.89,23.4,32.91,7,18,25
Evangel Christian,6,83,34.29,43.08,24.56,35.24,11,16,23
Calvary Christian,9,43,32.93,42.04,26.3,30.43,12,12,21
Hickman County,1,119,32.45,51.01,20.53,25.81,6,18,22
Fort Campbell,2,91,32.12,46.72,23.51,26.12,4,19,18
Buckhorn,14,35,32.07,38.6,25.39,32.21,11,15,26
Monticello,12,176,31.82,42.18,22.65,30.62,8,20,28
Magoffin County,15,158,31.77,43.84,18.65,32.83,4,19,23
Eminence,8,81,31.45,39.69,21.6,33.06,10,14,24
Hancock County,3,108,31.29,45.19,24.39,24.3,5,19,21
Phelps,15,202,31.18,41.26,23.06,29.22,7,13,20
Henry County,8,117,31.13,41.54,22.64,29.21,9,18,26
Walton-Verona,8,258,31.07,44.91,21.18,27.12,7,21,28
Portland Christian,6,208,30.57,37.88,22.38,31.46,8,16,20
Lynn Camp,13,153,30.53,42.96,19.45,29.18,8,18,26
Nicholas County,10,185,30.5,41.28,22.83,27.38,7,16,23
Barbourville,13,12,30.39,36.09,22.93,32.15,10,16,23
Silver Grove,10,232,30.17,41.24,18.24,31.03,9,16,25
Cumberland,13,63,29.64,44.06,18.23,26.64,7,18,24
Fulton County,1,97,29.37,46.32,18.69,23.1,4,23,23
Harlan,13,109,29.21,40.81,16.92,29.92,5,21,26
Southern,6,238,28.94,49.15,19.62,18.06,2,25,27
North Bullitt,8,186,28.92,47.23,16.83,22.69,4,23,27
Allen County-Scottsville,4,4,28.62,40.27,18.09,27.52,5,22,25
Casey County,12,48,28.58,39.67,17.08,28.99,9,20,28
Metcalfe County,4,169,27.28,44.06,15.04,22.72,4,21,25
Cumberland County,4,64,26.49,38.17,15.14,26.17,6,21,27
Bellevue,9,19,26.46,37.58,12.64,29.17,10,17,24
Bracken County,10,30,26.42,36.9,18.25,24.12,4,23,27
Reidland,1,215,25.47,39.15,17.09,20.16,5,19,23
Dawson Springs,2,67,25.16,39.24,14.93,21.3,6,20,26
John Hardin,5,131,25.09,38.62,14.5,22.15,2,24,26
Brown,7,33,25.04,30.28,17.42,27.43,8,17,21
Gallatin County,8,98,24.3,37.32,14.15,21.43,7,20,27
Williamsburg,13,271,24.06,37.42,10.42,24.34,8,16,22
Bath County,16,15,23.88,40.01,12.36,19.27,5,20,25
Feds Creek,15,87,23.06,36.54,9.79,22.86,4,17,21
Letcher,14,142,22.73,31.44,14.12,22.63,7,21,28
Villa Madonna,9,255,22.51,32.49,11.39,23.67,11,16,27
Whitefield Academy,7,268,21.83,29.8,10.72,24.95,6,20,26
Christian Fellowship,1,55,21.43,36.94,10.48,16.87,5,14,16
Elkhorn City,15,79,21.36,30.95,11.32,21.8,7,21,26
Edmonson County,4,77,20.49,36.61,7.5,17.35,2,25,26
Dayton,9,68,20.36,31.02,8.6,21.47,6,20,26
Deming,10,70,19.96,35.2,5.7,18.99,7,20,27
Jackson City,14,127,19.66,28.35,5.82,24.8,6,18,24
Lee County,14,140,19.38,31.16,7.79,19.2,3,22,25
Burgin,12,38,18.36,28.8,7.4,18.87,6,22,28
Berea,11,20,17.77,30.49,4.27,18.54,4,22,26
Louisville Collegiate,7,151,16.99,24.42,5.57,20.99,6,19,24
Menifee County,16,167,16.54,29.13,7.37,13.11,3,22,25
Cornerstone Christian,NaN,276,16.43,25.32,-0.36,24.34,10,10,8
Fairview,16,86,15.76,30.46,4.73,12.1,0,25,23
Providence,2,211,14.22,24.41,5.81,12.46,1,21,19
Fleming-Neon,14,90,13.68,23.21,2.98,14.85,4,22,23
Walden,7,257,13.58,24.84,3,12.91,5,21,25
Millersburg Military,10,172,12.57,27.76,-2.31,12.26,5,15,20
Heritage Academy,9,118,11.87,29.75,-2.93,8.8,1,24,25
Pineville,13,206,11.36,19.55,0.38,14.16,8,15,17
Riverside Christian,14,216,11.28,21.12,1.29,11.44,4,22,26
St. Francis,NaN,278,5.05,14.06,-8.89,9.97,2,16,17
Kentucky School f/t Deaf,12,134,2.95,10.73,-10.16,8.28,11,19,13
Piarist School,15,203,0.42,4.12,-6.48,3.61,0,23,22
All Saints,12,2,-1.85,3.38,-10.85,1.93,0,25,23
