name,region,id,rating,massey,colley,elo,wins,losses,games_played
Madison Southern,11,155,59.82,66.66,57.56,55.23,16,12,28
Corbin,13,58,59.79,65.81,55.04,58.52,17,11,25
North Laurel,13,185,59.77,65.9,55.93,57.48,14,16,29
Boyd County,16,27,59.72,65.56,58.97,54.64,15,11,22
Ashland Blazer,16,6,59.44,64.67,54.51,59.15,14,16,27
June Buchanan,14,131,59.41,62.59,55.33,60.31,23,6,29
Paintsville,15,195,59.27,63.22,55.67,58.91,21,10,26
Johnson Central,15,130,59.19,60.04,56.25,61.26,19,12,29
Valley,6,253,59.08,68.15,53.45,55.64,16,12,28
Cawood,13,49,58.96,64.74,55.67,56.48,17,11,25
East Jessamine,12,75,58.83,66.27,57.32,52.9,20,10,28
Pineville,13,204,58.79,64.32,56.67,55.39,22,6,25
Lincoln County,12,145,58.58,70.2,53.97,51.57,16,13,26
Iroquois,6,124,58.36,71.84,51.8,51.44,12,16,28
Union County,2,251,57.79,67.31,50.82,55.23,15,12,19
Greenup County,16,104,57.18,62.56,52.58,56.4,19,11,25
Pike County Central,15,202,57.18,63.26,52.86,55.4,20,10,29
Marion County,5,159,56.57,64.61,52.73,52.36,16,12,27
Campbellsville,5,44,56.53,58.93,54.5,56.15,17,12,28
Russellville,4,220,56.4,62.31,50.1,56.78,17,13,28
Newport,9,180,56.31,66.52,50.86,51.54,12,12,24
Franklin-Simpson,4,93,56.27,62.74,49.76,56.32,16,13,28
Russell County,4,219,55.88,63.45,48.49,55.69,15,13,28
Campbell County,10,43,55.83,72.43,49.03,46.02,10,15,24
Western,6,264,55.79,66.64,49.91,50.81,14,14,26
Caverna,5,48,55.74,62.17,53.89,51.17,20,10,30
North Hardin,5,184,55.71,63.28,50.35,53.49,10,16,26
Belfry,15,16,55.66,59.94,51.54,55.49,21,9,27
Moore,7,174,55.42,66.84,51.05,48.38,14,16,27
Western Hills,11,265,55.1,62.59,51.79,50.94,13,13,23
Ryle,9,221,54.8,67.39,46.83,50.19,12,17,25
Muhlenberg South,3,177,54.63,60.8,45.36,57.74,16,13,28
Christian Academy-Louisville,7,52,54.15,63.2,50.13,49.11,11,15,26
Clinton County,4,55,53.72,62.37,46.86,51.94,17,11,25
Sayre,11,222,53.39,61.58,49.67,48.93,18,8,25
Webster County,2,261,53.23,63.2,45.47,51.04,16,11,27
Letcher County Central,14,141,53.19,60.62,48.69,50.26,16,10,26
Montgomery County,10,172,53.05,59.7,46.19,53.25,16,14,29
Lone Oak,1,149,52.48,58.26,45.45,53.73,13,14,25
Bullitt East,6,36,52.24,59.34,48.01,49.36,14,13,26
Mayfield,1,162,52.21,63.51,47.53,45.6,14,13,26
Rowan County,16,217,52.17,62.1,42.28,52.13,14,14,26
Anderson County,8,4,52.02,59.01,48.99,48.05,13,12,25
Frankfort,11,91,51.9,58.52,45.25,51.93,11,15,26
Bowling Green,4,26,51.89,63.72,42.44,49.49,13,14,26
Hickman County,1,117,51.88,58.7,45.8,51.13,15,14,24
Seneca,7,225,51.62,62.36,45.22,47.29,10,18,24
Boone County,9,24,51.51,67.28,40.79,46.47,10,17,27
Beth Haven,6,20,51.39,58.02,47.69,48.47,18,8,25
Conner,9,57,51.39,62.44,41.77,49.97,9,20,27
Prestonsburg,15,208,51.38,60.22,43.21,50.71,15,14,29
Danville,12,64,51.15,61.61,45.89,45.94,14,11,25
Nelson County,5,179,51.14,60.81,44.52,48.08,13,17,30
Shelby Valley,15,228,51.08,56.5,41.67,55.07,18,13,28
Gallatin County,8,96,50.78,52,47.85,52.5,19,10,29
Caldwell County,2,40,50.74,63.33,41.75,47.15,14,12,25
Fort Knox,5,90,50.49,63.24,44.71,43.52,11,15,26
Estill County,14,82,50.46,61.02,43.22,47.14,16,14,26
Knott County Central,14,134,50.39,55.87,42.34,52.95,12,11,23
Jackson City,14,125,50.32,57.13,44.1,49.74,17,12,28
St. Henry,9,240,50.3,63.22,44.35,43.32,13,14,24
Harlan,13,107,50.06,59.57,46.11,44.48,13,13,26
Jackson County,13,126,49.6,57.85,43.88,47.07,15,14,28
Grayson County,3,102,49.51,58.29,44.27,45.96,17,12,29
Pulaski County,12,210,49.43,58.33,44.48,45.48,10,16,25
Silver Grove,10,230,49.41,53.87,44.18,50.18,17,11,28
LaRue County,5,136,49.13,57.92,41.91,47.58,12,14,26
Taylor County,5,245,48.71,56.98,45.21,43.93,14,15,29
West Carter,16,262,48.49,57.5,41.93,46.04,11,17,28
North Bullitt,6,183,48.04,58.21,39.19,46.73,14,15,29
Rockcastle County,12,215,47.69,57.07,39.08,46.9,12,18,29
South Oldham,8,235,47.06,56.94,38.51,45.73,11,15,26
Buckhorn,14,34,46.88,53.02,40.46,47.16,17,10,22
Spencer County,8,238,46.82,58.06,39.85,42.55,14,13,27
Betsy Layne,15,22,46.62,56.28,35.96,47.62,12,16,28
East Carter,16,74,46.55,52.59,39.07,47.99,12,17,27
Bellevue,9,18,46.48,51.48,40.04,47.93,15,12,23
Carroll County,8,46,46.47,51.81,39.59,48,15,15,28
South Floyd,15,233,46.06,52.79,41.16,44.23,14,15,27
McCreary Central,12,163,45.88,52.79,39.89,44.98,17,11,22
Metcalfe County,4,168,45.6,56.36,38.1,42.33,13,18,31
Berea,11,19,45.56,57.06,38.54,41.09,15,15,30
Middlesboro,13,169,45.42,54.54,37.03,44.7,11,18,26
Hancock County,3,106,45.32,57.62,38.66,39.67,15,14,27
Lynn Camp,13,152,44.82,48.66,41.61,44.19,15,12,27
Green County,5,103,44.71,49.83,38.41,45.9,14,15,29
Waggener,7,255,44.67,61.5,36.68,35.83,9,17,26
Mercer County,12,167,44.65,57.18,35.13,41.66,11,15,25
Cordia,14,59,44.3,53.73,34.29,44.9,12,15,24
Ludlow,9,151,44.01,51.95,36.66,43.41,13,14,27
Grant County,8,100,43.98,54.51,37.24,40.18,11,18,26
Cumberland,13,62,43.93,58.75,37.39,35.65,9,14,23
Sheldon Clark,15,229,43.85,55.92,37.39,38.23,10,16,25
Reidland,1,213,43.73,54.92,31.08,45.18,13,17,30
Hopkinsville,2,123,43.4,55.85,33.41,40.95,8,16,19
Butler,6,38,43.29,64.98,31.03,33.85,6,20,24
Bullitt Central,6,35,43.23,55.03,34.65,40.02,10,21,31
Glasgow,4,99,42.75,54.28,35.56,38.4,10,16,25
Raceland,16,211,42.38,51.69,34.31,41.14,13,15,24
Magoffin County,15,157,42.21,53.8,32.25,40.58,10,17,26
Crittenden County,2,61,41.94,50.44,32.38,42.99,12,15,27
Casey County,12,47,41.64,54.73,35.03,35.17,8,18,25
Lawrence County,15,138,41.57,51.57,30.83,42.32,10,18,25
Pikeville,15,203,41.51,49.91,31.38,43.24,12,16,28
Owen County,8,190,41.32,51.14,31.82,40.99,13,15,27
Powell County,14,207,40.67,51.92,30.22,39.87,8,17,25
East Ridge,15,76,40.55,52.19,31.66,37.81,12,14,22
Portland Christian,6,206,40.48,48.08,34.94,38.44,16,13,27
Fleming County,16,88,40.25,52.32,32.2,36.22,9,18,24
Phelps,15,200,40.15,47.96,30.65,41.86,15,11,19
Fulton County,1,95,40.09,51.35,30.97,37.96,9,14,15
Daviess County,3,66,40.04,54.32,29.83,35.97,8,20,27
Hart County,5,110,39.33,52.08,31.66,34.26,9,19,28
Todd County Central,4,246,39.15,56.1,30.57,30.78,7,17,23
Holy Cross (Louisville),6,121,38.85,50.54,30.95,35.06,9,18,25
St. Patrick,10,242,38.8,43.4,32.13,40.87,14,15,27
Kentucky Country Day,7,132,38.47,44.92,31.5,38.99,12,14,25
Monroe County,4,171,37.99,53.8,26.54,33.62,8,17,25
Eminence,8,81,37.98,46.72,29.1,38.1,14,13,27
Knox Central,13,135,37.91,48.13,29.89,35.7,6,20,24
Rose Hill Christian,16,216,37.86,51.86,25.74,36,14,13,22
Carlisle County,1,45,37.72,44.45,29.93,38.79,13,16,29
Murray,1,178,37.71,49.61,26.19,37.34,9,16,23
Bracken County,10,29,37.68,44.64,34.01,34.38,13,15,28
Walton-Verona,8,256,36.32,47.17,24.2,37.59,8,15,23
Oneida Baptist Institute,13,189,35.94,47.61,26.5,33.7,10,16,26
Lloyd Memorial,9,147,35.91,50.85,27.29,29.61,6,19,25
Hopkins County Central,2,122,35.08,49.81,22.89,32.54,5,20,23
Dawson Springs,2,67,34.02,45.49,23.45,33.11,11,17,28
Southern,6,236,34,51.9,23.04,27.05,7,20,27
Brown,6,32,33.89,40.59,25.97,35.11,9,17,26
Logan County,4,148,33.89,47.86,23.27,30.54,5,21,26
Henry County,8,115,33.76,45.24,24.66,31.39,12,14,26
McLean County,3,164,33.52,45.75,23.27,31.55,9,18,24
Lewis County,16,142,33.19,44.78,20.97,33.82,7,20,26
Bath County,16,14,33.09,45.82,24.39,29.06,8,18,26
Atherton,7,7,33.01,45.82,25.05,28.16,4,23,25
Shawnee,6,226,32.94,50.77,21.27,26.79,4,19,23
Owsley County,14,193,32.87,43.8,21.46,33.35,5,20,25
Livingston Central,2,146,32.85,43.88,23.09,31.57,9,15,24
Villa Madonna,9,254,32.46,41.06,25.68,30.62,11,15,24
Model,11,170,32.22,45.57,22.03,29.08,7,19,26
Warren East,4,258,32.06,47.74,20.91,27.53,5,21,26
Butler County,3,39,31.58,42.88,20.23,31.62,10,19,28
Red Bird,13,212,30.82,39.71,23.69,29.08,12,14,26
Wayne County,12,260,30.7,45.35,19.62,27.14,3,24,23
Harrodsburg,12,109,30.52,44.9,19.46,27.22,7,21,28
Wolfe County,14,270,30.34,41.85,18.73,30.43,6,22,27
Allen Central,15,2,29.88,45.16,17.12,27.35,5,22,25
Menifee County,16,166,29.88,48.06,14.74,26.84,5,21,25
Deming,10,70,29.83,39.75,18.34,31.4,9,17,25
Monticello,12,173,29.8,41.71,18.93,28.76,8,18,23
Breathitt County,14,30,29.6,46.29,13.65,28.88,4,23,27
Washington County,5,259,29.59,46.65,18.6,23.52,3,23,25
Jenkins,14,128,29.29,41.99,16.53,29.34,9,16,21
Louisville Collegiate,7,150,28.66,43.86,17.5,24.63,7,17,23
Garrard County,12,97,28.07,38.51,16.6,29.09,5,19,22
Whitley County,13,267,27.9,39.88,18.72,25.08,6,21,25
Calvary Christian,10,42,27.29,33.95,21.08,26.85,8,17,23
Augusta,10,8,26.78,35.33,16.02,28.98,9,18,27
Paris,10,196,26.3,40.19,16.35,22.35,4,19,23
Bethlehem,5,21,24.98,41.99,14.57,18.38,4,22,26
Fulton City,1,94,24.54,33.1,13.08,27.46,5,21,21
Evarts,13,84,24.38,35.11,15.88,22.16,3,21,23
Williamstown,8,269,24.16,39.24,12.78,20.45,4,23,26
Providence,2,209,23.51,30.02,12.33,28.17,4,20,21
Cumberland County,4,63,22.64,40.98,11.42,15.51,3,22,25
Whitefield Academy,7,266,22.57,36.93,12.4,18.38,3,22,25
Heritage Academy,9,116,22.24,31.26,13.26,22.21,7,19,26
Trimble County,8,248,20.1,38.41,6.19,15.69,4,22,26
Dayton,9,68,19.4,31.25,9.64,17.32,4,21,23
Trinity (Whitesville),3,250,18.61,31.41,7.74,16.67,5,20,23
Nicholas County,10,182,18.14,28.27,6.65,19.5,4,21,25
Edmonson County,3,78,17.71,34.29,2.18,16.66,3,20,21
Cloverport,NaN,272,17.62,31.03,6.72,15.11,4,22,25
Ballard Memorial,1,10,15.11,26.87,5.8,12.66,2,24,26
Lyon County,2,153,14.94,28.77,2.57,13.49,0,24,21
Piarist School,15,201,14.59,18.55,7.35,17.87,7,21,28
Evangel Christian,6,83,12.95,26.76,0.35,11.75,4,22,26
Williamsburg,13,268,11.75,18.74,2.18,14.32,2,18,18
Burgin,12,37,11.06,24.99,-1.63,9.82,6,19,25
Community Christian (Paducah),1,56,8.45,19.63,-3.15,8.87,1,22,21
St. Francis,6,239,4.41,11,-6.28,8.51,3,22,25
Riverside Christian,14,214,3.16,10.93,-6.83,5.38,3,22,25
Covington Latin,NaN,273,3.14,-0.21,-7.52,17.16,1,11,5
David School,15,65,-0.29,4.9,-11.56,5.8,0,28,27
Kentucky School f/t Deaf,12,133,-9.75,-2.99,-26.1,-0.17,2,20,11
