name,region,id,rating,massey,colley,elo,wins,losses,games_played
Jackson County,13,122,50.77,58.73,44.02,49.55,16,15,26
Pike County Central,15,196,50.32,59.1,42.93,48.93,17,14,30
Caldwell County,2,40,50.18,57.64,46.2,46.72,15,14,29
Shawnee,7,219,49.85,64.86,43.46,41.21,10,14,23
Frankfort,11,88,49.82,60.62,46.28,42.58,12,12,24
Estill County,14,80,49.8,55.25,41.38,52.78,19,10,29
Atherton,7,7,49.78,61.61,41.3,46.43,10,18,28
Christian Academy-Louisville,7,51,49.75,61.71,43.23,44.31,9,22,30
Holy Cross (Louisville),6,117,49.69,55.52,42.82,50.75,15,17,32
Sayre,11,215,49.69,56.71,45.26,47.1,15,14,29
North Laurel,13,179,49.62,62.26,42.45,44.15,10,15,20
June Buchanan,14,127,49.47,55.92,45.92,46.57,12,10,20
Bullitt Central,6,35,49.42,61.12,40.86,46.27,14,14,28
Ballard Memorial,1,10,49.38,54.58,42.28,51.27,17,13,29
Casey County,12,47,49.36,62.71,40.89,44.47,12,20,28
Jeffersontown,6,123,49.35,63.45,39.42,45.16,8,18,26
Spencer County,8,232,49.33,59.24,45.07,43.66,11,16,24
Carlisle County,1,45,49.31,49.33,44.65,53.94,20,9,29
Hancock County,3,103,49.18,55.64,46.45,45.47,16,12,24
Edmonson County,3,76,49.09,54.72,43.93,48.61,17,13,30
East Jessamine,12,73,48.74,61.67,40.07,44.49,9,18,25
Walton-Verona,8,252,48.63,58.73,43.63,43.53,14,14,28
Franklin County,11,89,48.58,62.11,38.86,44.76,8,22,30
South Oldham,8,228,48.53,58.82,38.98,47.8,11,17,28
Warren East,4,254,48.11,60.25,42.23,41.85,11,15,26
Raceland,16,204,47.7,54.4,41.62,47.08,20,11,27
St. Mary,1,235,47.42,56.08,36.62,49.55,14,16,26
East Ridge,15,74,46.83,56.08,36.79,47.62,15,12,23
Allen County-Scottsville,4,3,46.82,58.19,41.77,40.49,14,15,29
Moore,6,169,46.8,61.29,37.48,41.63,8,18,26
Southern,6,230,46.63,61.62,38.14,40.14,11,16,27
Whitefield Academy,6,262,46.38,53.47,38.25,47.43,16,14,30
Butler,6,38,46.25,63.99,37.16,37.59,6,19,24
Campbellsville,5,44,46.2,56.18,38.79,43.62,15,15,29
LaRue County,5,132,45.9,53.53,40.41,43.77,12,12,24
University Heights,2,247,45.56,54.86,37.14,44.69,8,21,28
Adair County,5,1,45.49,56.16,35.71,44.6,12,19,31
McLean County,3,160,44.99,55.15,37.66,42.18,10,16,26
Trigg County,2,242,44.89,50.68,34.66,49.32,16,14,30
Bourbon County,10,25,44.86,57.76,37.8,39.02,9,20,29
Beth Haven,6,20,44.82,53.09,38.36,42.99,20,5,25
Bracken County,10,29,44.78,54.25,35.17,44.92,12,17,29
Fleming County,16,85,44.78,56.05,36.85,41.46,12,18,30
Rockcastle County,12,208,44.67,57.99,38.49,37.54,10,16,26
Pineville,13,198,44.56,53.9,38.11,41.67,17,10,24
Breathitt County,14,30,44.44,51.26,33.61,48.46,10,16,26
Greenwood,4,102,44.02,58.74,32.95,40.38,9,19,26
Franklin-Simpson,4,90,43.75,53.9,36.47,40.88,9,18,23
Mayfield,1,157,43.09,49.81,36.57,42.87,10,14,23
Green County,5,100,42.99,55.09,34.11,39.77,11,18,28
Ludlow,9,146,42.87,51.74,34.44,42.42,15,14,26
Powell County,14,201,42.86,52.43,33.77,42.37,14,17,29
Trimble County,8,243,42.56,49.47,39.26,38.95,16,10,26
Lewis County,16,138,42.54,52.09,35.23,40.29,11,15,26
Ryle,9,214,42.52,56.48,33.44,37.65,6,23,27
Lloyd Memorial,9,143,42.22,55.51,33.85,37.3,10,19,28
Highlands,9,114,42.07,55.02,32.89,38.3,8,17,24
Beechwood,9,15,41.82,57.44,33.04,34.98,10,16,25
Bell County,13,17,41.68,51.23,32.84,40.97,14,16,28
McCreary Central,12,159,41.33,47.22,37.3,39.47,12,15,27
Model,11,166,40.94,46.74,33.33,42.77,13,16,29
Henry County,8,111,40.76,52.67,31.93,37.7,12,18,30
Greenup County,16,101,40.57,51.8,31.14,38.75,12,18,29
Nelson County,5,173,40.53,51.1,34.55,35.93,11,17,28
Hopkins County Central,2,118,39.81,50.93,30.08,38.42,12,16,28
Gallatin County,8,93,39.64,50.18,31.54,37.19,9,19,28
Fairview,16,83,39.55,50.32,32.53,35.81,15,11,24
West Carter,16,258,39.42,50.63,30.06,37.58,9,17,26
St. Patrick,10,236,38.81,48.09,29.43,38.92,13,15,28
Oneida Baptist Institute,13,183,38.71,49.82,30.56,35.74,13,16,29
Jackson City,14,121,38.58,50.05,26.79,38.89,14,16,30
Leslie County,14,136,38.4,52.75,29.38,33.08,11,17,28
South Floyd,15,226,38.28,46.71,27.13,40.99,12,18,30
Bellevue,9,18,37.87,42.77,29.2,41.62,15,13,25
Iroquois,6,120,37.75,53.29,27.89,32.06,6,22,27
Garrard County,12,94,37.64,49.87,28.03,35.02,6,22,27
Magoffin County,15,152,37.55,51.54,27.06,34.06,9,18,26
Ohio County,3,181,37.14,50.94,28.9,31.58,6,22,28
Eminence,8,79,35.63,43.56,25.03,38.29,11,14,25
Hart County,5,107,35.58,49.61,25.03,32.11,8,18,26
Western Hills,11,261,35.46,49.93,26.33,30.1,8,21,29
Valley,6,248,35.36,49.58,23.86,32.65,6,23,28
Crittenden County,2,62,35.23,41.51,30.02,34.16,16,12,26
Belfry,15,16,34.4,48.34,23.14,31.72,6,20,22
Ashland Blazer,16,6,33.73,46.47,21.04,33.69,5,27,30
Union County,2,246,33.6,43.76,22.62,34.41,7,19,23
Butler County,3,39,33.55,47.09,24.21,29.34,8,19,27
Nicholas County,10,176,32.81,42.75,25.32,30.38,10,19,29
Silver Grove,10,223,32.79,34.52,26.59,37.25,15,14,27
Allen Central,15,2,32.44,43.21,21.84,32.28,13,18,31
Menifee County,16,162,31.72,39.07,22.86,33.23,12,16,28
Fulton County,1,92,31.69,36.49,25.55,33.03,12,17,21
Walden,7,251,31.22,40.83,19.36,33.48,14,16,29
Carroll County,8,46,31.07,41.88,21.54,29.78,10,16,25
Trinity (Whitesville),3,245,29.9,41.87,18.88,28.96,10,19,28
Jenkins,14,124,29.88,42.26,21.71,25.68,6,19,21
Fulton City,1,91,29.62,39.44,19.24,30.18,8,19,25
Cloverport,NaN,269,29.46,41.66,19.77,26.94,8,15,22
Lynn Camp,13,147,29.21,42.88,18.03,26.71,10,18,23
Evangel Christian,6,81,28.95,37.99,21.2,27.67,14,14,28
Berea,11,19,28.78,41.12,19.79,25.45,11,15,26
Wolfe County,14,266,28.21,41.14,14.37,29.11,6,21,27
Harlan,13,104,27.92,38.79,18.58,26.39,10,15,19
Glasgow,4,96,27.03,38.17,17.91,25.02,4,23,26
Owsley County,14,187,26.99,43.63,13.8,23.54,8,17,25
Prestonsburg,15,202,26.99,38.32,16.74,25.93,6,16,22
Lyon County,2,148,26.95,38.69,18.29,23.87,10,17,27
Russell,16,211,25.87,41.61,13.55,22.44,6,23,27
Hickman County,1,113,25.22,37.67,12.37,25.62,7,21,25
Williamstown,8,265,24.78,36.78,12.29,25.26,6,19,24
Thomas Nelson,5,240,24.75,33.69,16.4,24.16,3,26,29
Fort Campbell,2,86,24.66,33.61,16.16,24.22,5,19,20
Todd County Central,4,241,24.01,42.07,12.3,17.66,3,27,27
Portland Christian,7,200,23.43,35.19,15.54,19.55,12,15,27
Phelps,15,194,23.4,38.64,13.56,17.99,8,19,22
Louisville Collegiate,7,145,22.79,34.32,13.53,20.53,3,19,22
Metcalfe County,4,164,21.64,35.08,12.05,17.78,3,23,26
Fort Knox,5,87,20.8,31.09,11.18,20.14,3,21,24
Washington County,5,255,19.33,34.88,8.57,14.53,3,25,28
Villa Madonna,9,249,18.69,27.7,10.36,18.02,9,19,28
Bath County,16,14,18.27,31.35,6.85,16.62,5,23,28
Middlesboro,13,165,17.22,27.82,6.95,16.88,3,22,24
Burgin,12,37,16.53,29.23,7.72,12.64,3,22,25
Robertson County,10,207,16.28,31.25,2.3,15.29,6,21,27
Dayton,9,67,15.88,24.14,3.42,20.07,8,20,26
Cumberland County,4,63,13.16,31.14,-0.08,8.41,0,25,24
Livingston Central,2,142,12.72,21.79,0.27,16.11,3,23,26
Brown,7,32,12.39,24.03,0.25,12.88,4,23,27
Piarist School,15,195,10.28,16.65,0.5,13.69,5,15,19
Lee County,14,135,9.08,21.91,-3.36,8.69,1,26,27
Red Bird,13,205,8.54,13.38,-0.64,12.87,3,23,24
Calvary Christian,10,42,7.52,16.59,-4.04,10.02,4,23,26
Dawson Springs,2,66,4.74,10.55,-3.64,7.31,5,21,25
Rose Hill Christian,16,209,1.11,7.53,-7.37,3.18,0,21,18
St. Francis,7,233,0.06,7.92,-14.7,6.95,3,15,18
Community Christian (Paducah),1,56,-1.41,4.68,-11.04,2.14,1,27,27
Riverside Christian,14,206,-1.65,7.32,-10.47,-1.81,0,24,24
Covington Latin,9,61,-1.67,9.9,-15.51,0.61,2,20,21
Heritage Academy,9,112,-2,4.82,-11.53,0.71,3,22,25
Kentucky School f/t Deaf,12,129,-3.63,2.69,-16.77,3.2,14,15,9
Christian Fellowship,NaN,268,-7.06,-3.56,-18.48,0.85,4,20,20
