name,region,id,rating,massey,colley,elo,wins,losses,games_played
Holmes,4,208,44.74,56.88,43.54,33.79,3,7,10
Adair County,3,153,44.52,44.18,45.44,43.94,6,5,11
Hart County,2,75,43.79,44.5,47.06,39.79,6,5,11
Shelby Valley,2,60,43.71,41.11,46.86,43.17,5,6,10
Paintsville,1,46,43.38,38.48,49.51,42.15,6,5,10
Perry County Central,3,141,42.69,47.32,42.65,38.11,4,7,11
Bellevue,1,8,42.06,49.14,41.25,35.79,4,6,10
Grant County,3,114,41.87,50.26,43.21,32.12,5,5,9
Pike County Central,2,61,41.14,38.61,46.55,38.26,5,6,11
Caldwell County,2,76,40.13,46.69,39.39,34.3,4,6,10
Central Hardin,4,182,40.01,47.64,42.67,29.72,3,7,10
Estill County,2,104,39.86,45.45,39.04,35.09,3,7,10
Cumberland,1,45,39.58,37.7,42.38,38.67,6,4,10
Holy Cross (Covington),1,10,37.95,45.31,33.29,35.25,3,8,11
Powell County,2,102,37.91,40.81,41.67,31.26,4,6,10
Paris,1,6,37.7,39.65,39.45,34,6,5,11
Western Hills,3,117,37.15,45.49,34.74,31.23,3,7,10
Bethlehem,1,24,37.13,38.85,32.04,40.51,3,7,10
Raceland,1,7,37.03,33.79,37.49,39.79,5,6,11
Monroe County,2,79,36.5,40.4,32.44,36.65,3,7,9
Sheldon Clark,2,67,36.24,40.29,32.4,36.04,2,8,8
Hazard,1,50,36.15,34.51,35.28,38.65,4,7,11
Russellville,1,34,36.14,41.02,36.86,30.52,4,7,11
Mason County,3,145,35.94,42.79,26.44,38.58,1,9,9
Owensboro,4,196,35.79,47.51,29.13,30.72,2,8,10
Caverna,1,33,35.5,42.14,38.73,25.64,6,5,10
Fulton City,1,35,35.29,34.98,40.72,30.16,3,7,6
Simon Kenton,4,210,34.9,48.92,35.43,20.35,2,8,10
Woodford County,4,170,34.82,47.46,30.82,26.17,2,8,10
West Carter,2,103,34.24,38.96,35.81,27.95,4,6,10
Cawood,2,62,34.19,35.18,32.59,34.79,4,7,10
Southern,4,209,34.17,48.37,24.75,29.39,2,8,10
North Oldham,2,105,34.16,41.14,32.58,28.76,3,7,10
Madison Southern,3,143,33.94,41.02,31.28,29.52,3,7,10
Muhlenberg South,2,77,33.87,39.81,35.13,26.67,4,6,10
Bullitt Central,4,183,33.46,46.41,31.08,22.9,3,7,10
Marshall County,4,195,33.35,43.95,28.81,27.28,2,8,10
Washington County,2,89,33.16,37.67,32.35,29.46,4,6,10
Bryan Station,4,172,32.98,45.71,28.9,24.33,1,9,10
Scott,4,211,32.85,46,31.88,20.68,2,8,10
Barren County,4,194,32.84,41.22,32.05,25.25,3,7,10
Allen County-Scottsville,3,155,32.77,38.8,30.8,28.71,2,8,9
Pendleton County,3,115,32.56,36.58,33.44,27.66,5,5,10
Knox Central,3,142,32.44,40.65,34.8,21.86,3,7,10
Lincoln County,3,129,32.14,45.92,28.18,22.31,3,7,9
Russell County,2,91,31.79,35.97,30.82,28.57,3,8,11
Dayton,1,9,31.59,38.05,33.11,23.62,3,7,10
Todd County Central,2,78,31.45,38.41,34.08,21.87,4,6,10
Spencer County,NaN,219,31.2,18.28,33.09,42.22,4,2,6
Phelps,1,47,30.87,27.14,35.7,29.79,5,5,10
Eminence,NaN,213,30.65,31.55,30.29,30.1,4,4,6
Jeffersontown,3,128,30.28,40.82,29.01,21.03,3,7,10
Seneca,4,212,29.96,47.42,16.4,26.07,0,10,10
Lewis County,2,106,29.45,36.81,26.89,24.64,2,8,10
East Ridge,2,65,29.22,31.74,33.3,22.61,2,8,8
Calloway County,3,158,28.83,33.41,29.26,23.81,1,9,8
Rowan County,3,140,28.71,33.87,29.38,22.89,4,6,9
Iroquois,4,184,28.41,43.12,27.29,14.83,2,8,10
Evarts,1,51,28.04,34.33,25,24.8,3,7,10
Owen County,1,25,27.94,37.58,24.77,21.45,2,8,10
Taylor County,3,131,27.91,36.22,23.69,23.8,2,9,11
Metcalfe County,1,36,27.77,29.62,22.78,30.91,3,7,10
Montgomery County,4,171,27.2,37.6,24.59,19.42,1,9,10
Shawnee,2,90,27.05,37.98,27.26,15.91,3,7,10
Magoffin County,2,63,25.98,25.14,29.67,23.13,3,7,10
Whitesburg,2,64,25.8,30.41,19.87,27.13,2,8,9
Warren East,3,156,25.28,35.3,22.88,17.66,2,8,10
Valley,3,130,25.06,40.16,21.61,13.42,2,8,10
Edmonson County,2,80,24.95,37.08,18.9,18.88,2,8,10
Casey County,2,92,24.55,35.46,18.55,19.66,1,9,10
Webster County,NaN,220,24.43,29.27,22.66,21.35,1,9,10
Allen Central,1,49,23.2,22.02,28.8,18.77,4,6,10
Grayson County,4,197,23.1,41.29,14.1,13.91,0,10,10
Marion County,3,132,22.97,35.9,21.73,11.29,1,9,10
Ballard Memorial,1,37,22.41,21.97,18.44,26.82,1,10,8
Nicholas County,1,11,22.25,25.95,18.51,22.29,2,8,10
North Bullitt,3,133,22.21,34.98,17.32,14.35,1,9,10
Reidland,2,81,21.56,26.97,21.34,16.37,2,8,10
Anderson County,3,118,21.06,33.04,17.38,12.78,1,9,10
Atherton,4,185,19.19,33.68,16.78,7.1,1,9,10
Knott County Central,2,66,18.73,21.66,20.51,14.04,2,8,10
Green County,1,28,18.36,28.48,11.52,15.07,0,10,10
Breckinridge County,3,157,17.79,24.07,15.84,13.48,1,8,9
Betsy Layne,NaN,216,16.76,18.79,18.79,12.71,4,6,9
Bracken County,1,13,16.27,18.19,15.46,15.15,1,9,10
Fulton County,1,38,15.8,24.13,10.82,12.45,0,10,6
Evangel Christian,1,26,15.48,11.67,15.1,19.65,2,8,9
Bourbon County,3,119,14.64,19.44,9.83,14.64,0,10,10
Pineville,1,53,13.47,17.29,11.98,11.15,0,10,9
Jenkins,1,52,12.78,11.03,15.64,11.67,2,8,9
McCreary Central,NaN,217,12.66,14.94,13.28,9.76,1,9,9
Muhlenberg North,NaN,218,12.58,17.82,13.1,6.83,1,9,10
Trimble County,1,27,9.67,15.3,8.98,4.74,0,10,10
Moore,2,93,9.65,17.79,4.34,6.82,0,10,9
McLean County,1,39,9.22,14.74,5.23,7.7,0,10,10
Bath County,1,12,8.49,11.77,7.54,6.17,1,9,10
Beth Haven,NaN,215,8.27,-1.24,2.2,23.84,1,4,4
Berea,1,14,6.68,11.74,4.97,3.34,1,9,10
Fleming-Neon,1,54,6.66,2.27,7.87,9.84,0,10,9
Letcher,NaN,221,-0.5,-4.66,-3.89,7.06,0,10,9
