name,region,id,rating,massey,colley,elo,wins,losses,games_played
Holy Cross (Covington),2,56,49.94,52.9,47.71,49.21,6,6,11
Greenwood,6,208,49.92,58.83,51.54,39.38,5,6,11
North Hardin,6,214,49.88,63.09,46.4,40.16,3,8,11
Perry County Central,5,160,49.85,47.02,56.53,45.99,7,4,11
Franklin-Simpson,4,126,49.46,54.22,49.55,44.61,6,6,12
Grayson County,5,161,49.4,53.33,53.18,41.67,7,4,11
George Rogers Clark,6,215,49.39,65.41,41.72,41.04,3,8,11
Holy Cross (Louisville),1,25,49.35,51.92,44.48,51.66,7,6,13
Holmes,5,173,49.32,60.53,48.3,39.14,4,6,10
North Oldham,3,86,48.1,51.49,53.73,39.08,8,4,12
Bellevue,1,4,47.93,46.12,48.91,48.78,7,5,12
Knox Central,4,129,47.36,53.77,46.54,41.76,5,6,11
Henry County,3,83,47.25,45.24,51.46,45.05,9,4,13
Seneca,6,217,46.88,59.73,42.25,38.65,3,8,11
Scott,5,177,46.87,57.13,49.67,33.81,4,7,11
Shelby Valley,2,71,46.84,45.21,50.01,45.29,6,6,11
Western,4,136,46.69,54.56,41.24,44.26,4,7,9
Apollo,6,213,46.61,53.89,45.03,40.92,3,7,9
Bryan Station,5,176,45.9,54.96,44.36,38.38,4,7,11
Wayne County,3,87,45.68,41.69,48.72,46.62,7,4,11
Bath County,2,43,45.53,46,45.9,44.68,7,4,11
Hopkins County Central,4,125,45.47,54.06,47.82,34.53,6,5,10
Barren County,5,169,44.65,50.44,46,37.51,5,6,11
Campbellsville,1,10,44.41,43.16,46.93,43.14,6,7,13
Tates Creek,6,219,44.21,57,38.19,37.46,2,9,11
Trimble County,1,40,43.98,44.45,44.3,43.19,7,5,12
Grant County,5,164,43.85,48.68,45.2,37.66,6,4,10
Fairview,1,18,43.62,49.6,42.4,38.84,6,5,11
Williamsburg,1,41,43.29,40.14,46.29,43.44,7,5,12
Lynn Camp,1,30,43.09,51.36,42.08,35.84,5,6,11
Southern,6,211,42.22,53.84,41.38,31.43,4,7,11
LaRue County,4,140,42.08,56.08,32.4,37.77,3,8,11
East Jessamine,4,128,41.93,47.36,37.94,40.49,5,6,10
Boyd County,4,132,41.54,47.18,36.61,40.81,5,7,12
East Carter,3,96,41.45,41.14,40.66,42.55,5,6,11
Spencer County,3,90,41.2,42.87,41.67,39.07,6,5,11
Southwestern,5,180,41.17,53.37,33.61,36.55,2,8,10
Gallatin County,1,22,41.13,37.59,44.59,41.21,7,4,11
Ashland Blazer,5,181,40.74,46.86,32.57,42.78,2,8,9
Crittenden County,1,13,39.74,42.72,39.21,37.3,4,7,10
Bethlehem,1,6,39.41,42.78,32.95,42.49,5,7,12
Greenup County,4,133,39.37,46.99,36.15,34.98,5,8,12
Edmonson County,3,91,39.29,41.76,39.32,36.79,6,6,12
Ohio County,5,178,39.24,44.22,42.2,31.29,4,7,11
Washington County,2,74,38.9,44.79,36.42,35.5,4,7,11
Lloyd Memorial,2,59,38.85,48.43,34.46,33.67,3,8,11
Jeffersontown,5,175,38.59,51.2,40.73,23.83,4,7,11
Evarts,1,17,38.33,41.03,43.42,30.55,5,6,11
Paintsville,1,33,38.27,32.93,40.88,41,6,6,12
Garrard County,3,98,38.23,39.78,40.08,34.82,5,7,12
Butler County,3,89,38.14,43.72,37.24,33.45,6,5,11
Pike County Central,3,100,38.06,40.01,40.44,33.72,4,7,10
Taylor County,3,92,37,39.47,38.16,33.36,5,6,11
Murray,2,64,36.83,40.4,34.02,36.07,5,6,10
Heath,2,55,36.73,43.91,33.26,33.03,5,7,10
Cawood,3,101,36.62,33.97,42.45,33.45,4,7,10
South Oldham,5,179,36.47,48.48,33.99,26.93,3,8,11
Hancock County,2,54,36.16,43.64,34.24,30.61,4,7,11
Butler,6,221,35.99,51.44,34.52,22.02,0,11,11
Jenkins,1,26,35.67,33.94,38.07,34.99,6,5,10
West Carter,3,102,35.55,38.05,33.76,34.83,4,7,11
Fleming County,3,99,35.44,35.93,34.27,36.12,4,7,11
Bullitt Central,6,216,35.04,45.15,34.66,25.32,3,8,11
Nicholas County,1,32,34.75,36.6,38.25,29.4,5,6,11
Kentucky Country Day,1,27,34.7,35.93,33.35,34.82,5,6,10
Pendleton County,4,134,34.6,36.71,36.98,30.11,4,7,11
Russell County,4,138,34.03,44.48,28.84,28.77,3,8,11
Union County,3,103,34.01,38.73,33.57,29.72,4,8,12
Moore,3,107,33.73,46.51,30.99,23.68,3,8,11
Whitley County,5,183,33.27,46.65,30.56,22.59,2,9,11
Webster County,3,95,32.9,35.38,31.11,32.21,5,6,11
Waggener,5,182,31.91,43.18,28.61,23.95,2,9,11
McLean County,3,94,31.82,37.64,30.72,27.11,5,6,11
Monroe County,2,62,31.21,40.3,24.06,29.26,2,9,11
Magoffin County,3,97,31.05,30.42,34.8,27.92,5,6,10
McCreary Central,4,137,30.89,34.66,30.09,27.91,3,8,10
Conner,6,220,30.84,44.3,27.77,20.45,1,9,9
Beth Haven,1,5,30.82,30.55,28.3,33.61,5,5,10
Eminence,1,16,30.73,28.4,30.07,33.72,5,6,11
Hart County,3,93,30.32,32.4,34.37,24.19,5,6,11
Ludlow,1,29,30.29,40.17,28.34,22.36,3,8,11
Pineville,1,37,30.16,28.49,36.28,25.72,4,6,10
Madison Southern,4,146,29.82,37.86,24.63,26.96,1,9,10
North Laurel,5,184,29.81,45.07,23.02,21.35,1,9,10
Newport,2,65,29.79,42.52,19.5,27.35,1,10,11
Leslie County,2,58,28.45,31.48,27.1,26.77,2,9,11
Lawrence County,4,147,27.98,37.97,24.18,21.77,1,10,10
Logan County,4,139,27.92,37.71,25.9,20.15,3,8,11
Allen County-Scottsville,4,144,27.79,42.85,19.74,20.77,1,9,9
Berea,NaN,222,26.68,26.9,29.2,23.94,4,6,8
Bourbon County,4,142,26.18,36.8,27.52,14.22,2,9,11
Harlan,1,23,26.12,29.23,23.83,25.3,1,9,9
Paris,1,34,25.74,31.81,20.26,25.17,2,8,10
Shawnee,3,108,25.52,31.45,25.78,19.33,3,8,11
Atherton,4,135,24.42,29.59,27.64,16.01,4,7,11
Western Hills,3,111,23.87,32.32,21.03,18.24,1,10,11
Carroll County,2,45,23.56,29.21,19.2,22.28,2,9,11
Casey County,3,104,21.77,22.25,21.37,21.68,3,7,10
South Floyd,1,39,21.74,16.92,25.35,22.95,5,6,11
West Jessamine,4,148,21.11,32.81,20.57,9.93,0,11,11
Rowan County,4,141,20.93,35.22,13.89,13.67,2,9,11
Fulton County,1,21,20.04,20.65,20.76,18.7,2,9,9
Allen Central,1,1,19.54,16.13,22.21,20.28,4,7,11
Powell County,3,105,19.47,22.17,20.93,15.32,3,7,10
Knott County Central,2,57,19.23,21.4,21.27,15.02,2,9,10
Todd County Central,2,72,17.46,26.15,14.54,11.68,1,10,11
East Ridge,3,112,17.43,20.09,17.1,15.09,0,10,7
Muhlenberg South,3,109,16.6,22.83,13.86,13.1,2,8,10
Jackson County,3,106,15.56,13.11,17.88,15.68,3,7,10
Iroquois,5,185,15.55,31.2,9.37,6.08,0,11,11
Ballard Memorial,1,2,15.47,21.21,14.49,10.71,2,8,9
Fort Knox,2,51,13.74,26.48,8.04,6.72,0,11,11
Morgan County,2,63,13.62,15.42,11.44,14.01,1,10,11
Caverna,1,11,13.49,18.85,11.42,10.18,1,9,10
Owen County,2,67,13.33,24.46,8.29,7.22,1,10,11
Lewis County,3,110,12.86,15.62,10.13,12.84,1,9,10
Reidland,2,70,12.73,19.91,10.49,7.8,1,9,10
Clinton County,1,12,12,17.41,8.67,9.91,0,11,10
Adair County,3,113,10.72,19.25,4.95,7.96,0,10,10
Muhlenberg North,4,143,10.66,19.21,10.02,2.76,2,9,10
Bishop Brossart,1,8,10.58,13.41,3.73,14.62,0,10,10
Breckinridge County,4,145,9.9,20.73,8.42,0.56,1,9,9
Betsy Layne,1,7,4.45,4.18,4.26,4.91,1,9,10
Bracken County,1,9,2.96,5.8,2.68,0.4,1,9,9
Phelps,1,35,2.66,1.36,2.05,4.57,2,8,8
Evangel Christian,NaN,223,-2.32,-7.16,-0.31,0.51,0,7,5
