name,region,id,rating,massey,colley,elo,wins,losses,games_played
Marshall County,4,186,69.61,73.97,77.61,57.24,9,2,11
Lexington Christian,1,40,69.45,66.08,73.47,68.8,11,2,13
Fern Creek,4,199,69.45,74.54,74.4,59.41,8,4,12
Beechwood,1,42,69.38,70.27,67.48,70.38,8,4,10
Boone County,4,200,68.87,72.43,69.57,64.61,8,5,13
Dixie Heights,4,198,68.35,68.78,70.92,65.36,8,4,12
Ballard,4,197,68.03,67.89,72.06,64.15,8,3,11
Madison Central,4,175,67.94,76.79,66.67,60.37,7,4,11
South Laurel,4,173,67.76,66.77,72.84,63.68,9,3,12
DeSales,2,68,67.41,66.7,68.24,67.31,11,3,14
Trigg County,2,55,67.39,67.45,67.48,67.26,9,3,12
Madison Southern,3,148,66.55,72.76,70.88,56.01,9,3,12
Johnson Central,3,149,65.96,73.06,68.16,56.66,8,3,9
Scott County,4,177,65.45,74.72,62.8,58.82,6,6,12
Holy Cross (Louisville),1,2,65.3,63.31,65.48,67.11,9,3,11
Leslie County,2,95,64.76,61.7,70.15,62.44,10,2,12
Pleasure Ridge Park,4,165,63.96,75.61,64.15,52.14,6,5,11
Southwestern,3,124,63.8,66.77,65.69,58.94,7,5,12
Bellevue,1,41,63.47,63.18,70,57.23,9,3,10
Mercer County,2,82,63.34,59.51,67.21,63.29,10,2,12
Paducah Tilghman,3,109,63.07,62.05,64.81,62.34,7,4,11
Shelby County,4,202,62.57,71.13,66.34,50.24,7,4,11
Western,2,69,62.55,60.06,65.68,61.93,10,3,13
Central,3,123,62.05,65.66,59.61,60.88,8,4,12
Lynn Camp,1,28,61.98,60.61,65.67,59.68,9,3,12
George Rogers Clark,4,174,61.94,66.81,64.12,54.89,8,3,11
Lafayette,4,176,61.58,68.19,60.03,56.51,6,5,11
Woodford County,NaN,214,61.38,67.83,66.55,49.77,7,3,10
Mason County,3,150,60.78,65.42,64.54,52.38,7,4,11
Campbell County,4,203,59.96,71.14,60.41,48.34,6,4,9
Graves County,4,189,59.85,63.67,61.34,54.54,7,5,12
Apollo,4,191,59.56,65.02,60.11,53.54,6,6,11
Fleming County,2,84,58.98,60,59.83,57.11,7,4,11
Metcalfe County,1,14,58.96,55.76,62.33,58.8,11,2,13
Owensboro,4,190,58.76,69.59,61.83,44.86,6,5,10
Pikeville,1,29,58.62,52.63,59.93,63.3,8,4,12
Paintsville,1,26,58.52,54.96,61.16,59.44,10,3,13
Meade County,4,163,58.17,67.74,58.24,48.52,6,5,11
Frankfort,1,3,58.02,61.79,57.68,54.59,8,4,12
Franklin-Simpson,3,108,57.64,59.33,57.53,56.06,8,4,11
East Carter,2,83,57.57,55.67,59.36,57.68,8,4,12
Harrison County,3,138,57.57,66.99,55.98,49.73,6,5,11
Crittenden County,1,16,57.47,56.78,58.5,57.12,9,3,12
South Oldham,3,139,56.97,71.39,54.38,45.14,6,5,10
Ohio County,4,188,56.37,58.72,59.52,50.87,7,4,11
Corbin,2,72,55.97,55.12,55.36,57.44,6,6,12
Simon Kenton,4,204,55.8,65.43,59.24,42.73,6,5,11
Butler,4,167,55.64,66.71,53.93,46.26,4,6,9
Russell County,3,122,55.58,60.6,58.15,48,8,3,11
North Hardin,4,164,55.21,59.51,50.9,55.2,6,5,11
Boyd County,3,153,55.16,58.91,56.5,50.08,5,5,9
Hazard,1,27,54.85,50.08,58.91,55.55,9,2,11
Sheldon Clark,2,96,53.72,46.84,57.04,57.3,9,4,12
Morgan County,2,85,53.71,52.52,57.32,51.27,7,4,11
LaRue County,2,73,53.4,63.02,51.91,45.26,5,5,10
Glasgow,2,57,53.16,50.42,55.43,53.64,7,4,11
Caldwell County,2,58,52.46,52.02,56.07,49.29,7,5,12
North Bullitt,3,121,52.34,58.11,55.12,43.79,8,3,11
Lawrence County,3,155,51.2,53.67,54.13,45.8,4,7,9
Middlesboro,2,97,50.98,51.15,47.65,54.14,7,5,11
Monroe County,2,56,50.83,50.01,54.04,48.44,7,4,11
Clay County,3,151,50.25,49.53,54.55,46.65,6,5,11
Wayne County,2,70,49.57,49.34,52.6,46.76,7,5,12
Eastern,4,205,49.13,61.41,45.61,40.38,3,7,10
Raceland,1,43,49.1,47.21,51.93,48.17,7,4,11
Heath,2,59,48.16,45.76,52.01,46.7,6,5,10
Waggener,3,125,47.89,51.22,43.15,49.32,5,6,10
Whitley County,4,179,47.78,58.07,46.71,38.57,4,7,11
Lone Oak,2,61,47.73,48.47,50.76,43.96,5,5,10
Lloyd Memorial,2,90,47.71,55.12,44.6,43.39,4,7,10
Lincoln County,4,178,46.77,55.83,47.35,37.14,5,5,10
Campbellsville,1,4,46.6,50.61,44.04,45.16,6,5,11
Knox Central,3,152,46.41,54,48.89,36.34,5,5,10
Christian Academy-Louisville,2,74,46.18,51.96,45.19,41.39,5,6,11
Fairview,1,44,45.99,50.72,42.33,44.92,5,6,10
Breathitt County,2,100,45.83,47.34,42.24,47.92,4,7,10
Bethlehem,1,13,45.62,49.69,45,42.17,6,5,11
West Jessamine,3,141,45.48,59.04,45.05,32.34,4,7,11
Conner,4,207,45.39,53.77,39.5,42.9,3,7,9
Washington County,2,71,45.17,49.84,47.3,38.38,6,5,11
Warren East,3,110,45.12,46.31,49.98,39.07,7,4,11
Seneca,4,206,44.82,57.97,44.48,32,3,7,10
Central Hardin,4,166,44.8,53.78,44.84,35.76,5,6,11
Henry County,2,86,44.62,45.68,45.94,42.25,6,5,11
Letcher County Central,3,154,44.4,46.73,46.16,40.31,4,6,9
Elizabethtown,2,75,44.11,48.8,37.92,45.63,4,6,10
Western Hills,3,140,43.57,48.44,45.08,37.19,5,5,10
Harlan,1,31,43.2,42.34,44.23,43.04,5,6,11
North Laurel,4,180,42.93,55.56,38.34,34.9,3,7,10
East Jessamine,3,143,42.88,51.13,36.61,40.9,3,7,10
Madisonville-North Hopkins,3,112,42.71,48.17,36.95,43,3,8,11
Russellville,1,17,42.69,41.53,45.63,40.9,7,4,11
Prestonsburg,2,99,42.46,42.49,37.97,46.93,4,7,11
Doss,3,132,42.2,50.93,41.13,34.55,4,6,10
Tates Creek,4,181,41.9,52.92,34.95,37.84,2,8,10
Barren County,4,192,41.47,46.34,46.78,31.27,4,6,10
Holy Cross (Covington),1,45,41.24,44.07,43.42,36.23,5,6,10
Hancock County,1,21,41.17,47.6,35.08,40.83,4,7,11
Daviess County,4,193,41.13,43.35,41.88,38.18,3,7,10
Oldham County,4,209,41.07,48.47,38.52,36.22,3,7,10
Murray,1,20,40.91,38.62,41.33,42.79,5,7,11
Grant County,3,142,40.83,44.12,44.48,33.9,4,7,11
Cumberland,1,30,40.51,40.7,40.24,40.59,5,5,8
Edmonson County,2,60,40.12,41.02,43.62,35.71,6,5,11
Marion County,3,126,40.01,46.91,41.09,32.02,5,6,11
West Carter,2,88,38.98,38.37,42.17,36.41,5,5,10
Eminence,NaN,212,38.84,39.11,39.22,38.19,8,2,7
Holmes,4,208,38.8,51.46,36.46,28.5,3,7,10
Pendleton County,3,137,38.37,45.12,36.7,33.28,6,4,9
Kentucky Country Day,1,5,38.22,35.92,37.08,41.66,5,5,10
Pulaski County,3,128,38.17,47.95,33.93,32.63,2,8,10
Dayton,1,46,37.93,40.7,41.6,31.47,4,6,10
Ludlow,1,47,37.86,41.45,39.1,33.02,4,6,9
Lewis County,2,87,37.72,34.92,42.67,35.58,5,5,10
Greenwood,4,195,37.64,48.09,34.43,30.39,1,9,9
Rowan County,NaN,216,37.28,44.49,35.82,31.54,5,5,10
Harrodsburg,1,7,36.77,39.32,35.54,35.43,3,8,11
Evarts,1,35,36.47,41.69,36.08,31.63,4,7,11
Hopkins County Central,3,113,36.3,44.78,32.21,31.89,3,8,11
Garrard County,2,77,35.65,41.41,31.74,33.81,3,8,11
Shelby Valley,2,101,35.38,35.56,34.81,35.77,4,7,10
Hart County,2,62,35.33,39.09,31.89,35.01,4,6,10
Bryan Station,4,183,35.02,52.36,33.76,18.93,1,9,10
Williamsburg,1,33,34.3,35.18,28.93,38.8,4,6,7
Logan County,3,111,34.19,36.4,32.66,33.51,4,7,11
Carroll County,1,8,33.69,40.25,28.43,32.39,3,8,11
Scott,4,210,33.43,48.44,29.5,22.35,2,8,10
Southern,4,211,33.08,46.81,31.16,21.26,2,8,10
Greenup County,3,156,33.05,43.36,30.87,24.92,1,9,9
Fulton County,1,18,32.89,35.83,36.53,26.31,6,5,7
Valley,NaN,213,32.73,44.28,31.06,22.86,4,6,10
Iroquois,4,169,32.65,46.96,31.39,19.62,2,8,9
Paris,1,48,32.42,36.85,29.59,30.84,4,7,11
Perry County Central,3,157,31.69,42.2,28.99,23.87,1,9,10
Fairdale,3,127,31.51,38.29,25.57,30.68,3,7,10
Pike County Central,2,98,31.05,27.46,31.21,34.48,4,6,10
Union County,3,115,30.95,38.87,25.51,28.46,2,8,10
Powell County,2,89,30.33,28,33.14,29.84,4,6,10
Fort Knox,1,10,30.23,43.09,22.03,25.57,1,9,10
Shawnee,2,76,28.36,40.27,26.37,18.43,3,7,9
Calloway County,3,117,27.79,40.29,22.85,20.24,1,9,9
McLean County,1,19,27.69,25.73,31.5,25.84,5,5,10
Bullitt Central,4,168,27.61,42.48,22.24,18.12,2,8,10
Anderson County,3,145,27.56,45.04,25.73,11.89,1,9,10
South Floyd,1,32,27.11,20.89,24.65,35.78,4,6,10
Nelson County,4,170,26.67,39.39,17.09,23.54,0,10,10
Allen County-Scottsville,3,114,26.43,30.33,24.46,24.49,2,8,9
Reidland,2,63,25.93,29.22,27.08,21.51,3,7,10
Montgomery County,4,182,25.6,37.12,22.92,16.77,1,9,10
East Ridge,2,102,25.52,23.62,25.47,27.49,3,6,9
Phelps,1,34,25.45,20.52,26.87,28.95,4,7,11
Webster County,2,64,25.1,31.94,23.94,19.43,2,8,10
Grayson County,4,194,25.05,37.25,23.44,14.46,2,8,10
Jeffersontown,3,129,24.79,37.07,20.53,16.76,2,8,10
Casey County,2,78,23.56,34.26,20.07,16.36,2,9,11
Butler County,2,65,23.25,28.41,16.6,24.75,2,8,10
Knott County Central,2,103,22.82,24.94,24.81,18.7,3,7,10
Todd County Central,2,66,22.77,32.21,19.36,16.73,2,8,10
North Oldham,2,92,22.73,30.36,20.11,17.72,1,9,10
Cawood,2,105,22.51,25.27,20.75,21.52,1,10,10
Caverna,1,23,22.28,27.78,18.96,20.11,2,8,9
Green County,1,11,21.98,30.37,21.17,14.4,1,9,10
Trimble County,1,6,21.63,30.39,21.27,13.24,3,7,10
Spencer County,2,91,21.39,29.89,13.42,20.86,1,9,10
Owen County,1,9,21.3,26.75,19.14,18.01,2,8,10
Fulton City,1,24,21.25,20.92,20.5,22.33,2,9,6
Taylor County,3,130,21.25,32.28,16.55,14.91,1,9,10
Pineville,1,36,20.2,20.94,22.61,17.04,3,7,10
Estill County,2,93,17.97,21.98,16.91,15.01,0,10,10
McCreary Central,NaN,217,17.61,22.2,15.75,14.88,3,7,8
Bourbon County,3,144,16.64,28.39,14.94,6.59,0,10,10
Ballard Memorial,1,22,15.55,21.47,10.85,14.32,2,8,9
Jenkins,1,37,14.91,11.96,15.68,17.1,2,8,9
Breckinridge County,3,116,14.61,20.49,11.54,11.81,1,8,9
Muhlenberg South,2,67,14.52,16.04,13.87,13.66,1,9,10
Moore,2,79,14.43,23.2,12.01,8.09,1,9,10
Adair County,3,118,12.98,20.9,6.55,11.48,0,10,10
Bracken County,1,52,12.57,17.48,12.75,7.46,0,10,10
Nicholas County,1,51,12.24,17.61,10.15,8.96,1,9,10
Bath County,1,50,11.85,18.26,11.07,6.21,1,9,10
Allen Central,1,38,9.86,10.06,9.53,10,2,8,10
Berea,1,49,8.83,14.18,7.41,4.89,1,9,10
Atherton,3,131,8.75,20.71,4.99,0.54,0,10,10
Magoffin County,2,104,7.96,7.06,4.37,12.44,1,9,10
Evangel Christian,NaN,219,3.25,6.88,-1.09,3.96,0,10,10
Muhlenberg North,NaN,218,1.2,9.8,-4.16,-2.04,0,10,10
Betsy Layne,NaN,215,-2.04,-2.99,-6.2,3.06,1,9,8
