name,region,id,rating,massey,colley,elo,wins,losses,games_played
Bellevue,1,5,49.07,50.43,53.52,43.26,6,4,10
Greenup County,3,155,48.61,50.89,51.37,43.57,5,5,9
Owensboro,4,196,48.44,57,46.09,42.25,4,7,11
Greenwood,4,194,48.25,62.96,46.02,35.78,5,6,11
Madisonville-North Hopkins,3,145,47.77,59.79,46.41,37.11,4,7,11
Fort Knox,1,23,47.53,49.45,48.63,44.5,5,6,11
Cawood,2,79,47.32,45.23,51.86,44.88,7,4,10
Bardstown,1,24,47.31,52.8,42.07,47.07,4,6,10
Perry County Central,3,156,47.21,49.01,47.44,45.19,5,6,11
Calloway County,3,144,47.09,54.68,47.2,39.38,4,6,9
Franklin-Simpson,3,142,46.93,49.25,47.3,44.24,6,5,11
Fairdale,3,130,46.68,54.31,42.27,43.48,4,7,11
Franklin County,3,112,46.12,48.4,51.87,38.08,7,4,10
DeSales,2,59,45.81,57.07,42.47,37.9,5,6,10
Raceland,1,6,45.77,47.72,47.14,42.43,6,5,11
Campbellsville,1,21,45.69,48.57,46.81,41.69,6,4,10
Fern Creek,4,184,45.68,53.98,49.22,33.83,4,6,10
Lewis County,2,100,45.35,47.73,51.57,36.75,5,5,10
Prestonsburg,2,78,45.28,54.39,38.09,43.37,0,12,5
Williamsburg,1,44,44.82,43.42,48.72,42.31,7,4,10
Harrison County,3,114,44.44,47.34,41.93,44.06,5,6,11
Eminence,NaN,217,44.41,41.62,50.18,41.44,9,1,6
Campbell County,4,186,43.89,56.08,44.7,30.89,3,7,10
Holmes,4,185,43.54,51.56,44.41,34.66,3,7,10
Shelby Valley,2,72,43.45,37.55,51.63,41.19,6,5,9
Logan County,3,143,43.31,50.13,45.38,34.41,6,5,11
Madison Southern,3,157,42.75,45.02,39.6,43.62,5,6,11
Newport,2,103,42.69,42.75,45.44,39.89,4,7,9
Mercer County,2,102,41.91,44.34,39.5,41.9,5,6,11
Grayson County,4,195,41.87,52.43,37.62,35.58,4,6,10
Ludlow,1,7,41.77,46.53,49.86,28.93,5,6,10
Marshall County,4,199,41.72,51.82,41.59,31.74,3,7,10
Ballard Memorial,1,36,40.51,43.49,36.89,41.15,3,8,8
Webster County,2,86,39.95,43.92,35.77,40.17,4,6,10
Allen County-Scottsville,3,149,39.54,44.71,33.76,40.16,3,7,9
Casey County,2,60,39.45,46.67,37.24,34.44,4,7,11
West Carter,2,101,39.37,40.24,43.87,34,5,5,10
Bourbon County,3,116,38.81,42,34.54,39.89,4,6,10
Bryan Station,4,211,38.59,49.15,37.59,29.03,2,8,10
Kentucky Country Day,NaN,218,38.53,42.34,35.37,37.89,4,6,7
Crittenden County,1,33,38.52,43.08,33.65,38.82,5,6,11
North Bullitt,3,128,37.81,46.35,37.08,30,4,6,10
LaRue County,2,61,37.73,48.18,26.15,38.87,3,8,11
South Floyd,1,45,36.74,31.54,39.48,39.2,6,5,11
West Jessamine,3,117,36.34,42.91,32.11,33.98,4,6,9
Paintsville,1,47,36.19,29.17,36.2,43.2,5,6,10
Daviess County,4,200,36.13,50.99,29.33,28.08,1,9,10
Lone Oak,2,91,36.12,40.78,36.8,30.76,3,8,9
Harlan,1,48,35.91,38.33,34.3,35.09,5,6,11
North Oldham,2,106,35.76,43.29,31.32,32.67,3,8,11
Bullitt Central,4,170,35.49,46.42,33.88,26.16,4,6,10
Wayne County,2,62,35.45,46.57,29.93,29.83,3,8,11
Western Hills,3,119,35.32,42.72,34.92,28.31,3,7,10
Central Hardin,4,172,35.29,53.63,29.63,22.59,2,8,10
Hart County,2,88,35.2,41.47,37.5,26.62,4,6,10
Caldwell County,2,87,34.91,42.09,31.9,30.74,4,6,10
Lincoln County,3,134,34.86,43.95,35.91,24.72,2,8,10
Doss,3,132,34.43,45.21,30.27,27.8,3,7,10
Jeffersontown,3,129,34.37,54.25,29.07,19.78,4,6,10
Leslie County,2,75,34.19,32.32,36.9,33.36,3,7,10
Taylor County,3,133,33.92,42.43,30.34,29,3,8,11
McLean County,1,34,33.74,38.81,34.65,27.77,5,6,11
Nicholas County,1,10,32.84,37.89,29.55,31.08,3,8,11
Owen County,1,25,32.81,36.7,31.78,29.96,3,7,10
Scott,4,188,32.68,44.24,30.29,23.51,2,8,10
Union County,3,146,32.52,40.15,31.48,25.93,3,7,10
Cumberland,1,46,32.39,27.47,33.45,36.26,5,5,9
Pike County Central,2,74,32.27,26.55,36.41,33.87,4,6,9
Woodford County,4,213,31.5,41.59,24.71,28.21,1,9,10
Bracken County,1,9,29.88,30.24,30.86,28.54,3,7,10
Morgan County,2,104,29.41,39.7,32.06,16.48,3,7,10
Grant County,3,121,28.76,39.67,28.46,18.15,2,8,10
Russellville,1,35,28.62,35.22,26.84,23.8,3,7,10
Clay County,3,158,28.43,28.95,31.59,24.74,4,6,10
Barren County,4,201,28.35,41.31,22.36,21.37,1,9,10
Green County,1,26,28.24,31.65,21.76,31.33,1,9,10
Russell County,2,66,28.02,37.14,23.18,23.75,1,9,10
Johnson Central,4,212,27.97,38.73,23.6,21.58,1,9,9
Breckinridge County,3,147,27.66,40.63,23.43,18.91,2,7,9
Simon Kenton,4,189,27.55,41.74,22.3,18.6,1,9,10
Edmonson County,2,89,27.14,27.98,27.95,25.47,3,7,10
Warren East,3,148,26.49,39.06,23.39,17.03,2,8,10
Henry County,2,105,25.98,32.99,25.8,19.14,3,7,10
Montgomery County,4,214,25.04,34.08,23.02,18.02,1,9,10
Magoffin County,2,73,24.74,19.05,32.07,23.09,5,5,9
Reidland,2,90,24.65,25.8,25.75,22.4,3,7,10
Muhlenberg South,2,92,24.59,33.47,19.44,20.87,2,8,10
Washington County,2,63,23.74,28.16,17.92,25.13,2,8,10
Fleming-Neon,1,49,23.37,18.18,21.75,30.19,3,7,10
Paris,1,8,23.23,24.35,22.59,22.74,3,7,10
Shawnee,2,64,23.05,39.44,19.74,9.98,2,8,10
Fulton County,1,37,22.95,29,22.81,17.02,2,9,7
Rowan County,3,159,22.92,25.95,24.51,18.29,1,9,10
Pendleton County,3,118,22.89,22.7,18.57,27.4,3,5,7
Moore,2,65,22.47,30.15,17.57,19.69,2,8,9
Dayton,1,13,21.67,28.08,21.39,15.53,1,9,10
Iroquois,4,174,21.58,36.71,18.63,9.41,1,9,10
Evarts,1,53,21.03,25.37,16.18,21.54,1,9,10
Pineville,1,51,20.75,18.27,23.88,20.12,3,7,9
East Ridge,2,76,20.03,15.26,21.55,23.27,3,7,7
Powell County,2,107,19.55,19.58,23.25,15.82,2,8,10
Phelps,1,50,19.34,18.73,18.05,21.24,3,7,10
Marion County,3,136,18.38,28.08,14.61,12.46,0,10,10
Knott County Central,2,77,17.18,17.29,20.92,13.34,2,8,10
Todd County Central,2,94,16.73,23,17.39,9.8,2,8,10
Atherton,4,173,16.48,26.68,13.73,9.03,1,9,10
Valley,3,135,16.4,33.85,10.28,5.08,1,9,10
McCreary Central,NaN,219,15.98,20.82,15.03,12.09,2,8,9
Fulton City,1,39,15.81,18.16,13.58,15.7,0,10,6
Trimble County,1,27,15.59,25.31,11.82,9.64,0,10,10
Evangel Christian,1,28,15.52,16.97,12.35,17.24,0,10,10
Anderson County,3,122,15.25,25.54,7.61,12.59,1,9,9
Knox Central,3,160,13.12,20.46,10.73,8.18,0,10,10
Bath County,1,12,11.88,18.54,10.46,6.62,1,9,10
Berea,1,11,11.43,18.47,6.21,9.62,1,9,10
Caverna,1,38,8.92,20.71,4.65,1.38,1,9,9
Muhlenberg North,NaN,93,5.74,7.12,-0.36,10.46,0,10,10
Allen Central,1,54,3.59,2.14,2.9,5.72,1,9,10
Jenkins,1,52,3.22,-0.94,6.65,3.96,1,8,8
Betsy Layne,NaN,216,-0.23,-5.68,2.9,2.07,1,9,8
